occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,hot_water_showers
0.8,0.0644,0.0644,0,0,0,0,0.337,0.589,0.0372,0,0,0,0
0.8,0.0545,0.0545,0,0,0,0,0.337,0.589,0.0258,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.0361,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
1,0.111,0.111,0,0,0,0,0.337,0.597,0.0269,0,0,0.0765,0.112
0.8,0.129,0.129,0,0,0,0,0.337,0.609,0.0367,0,0,0.197,0.287
1,0.306,0.306,0,0,0,0,0.168,0.715,0.117,0,0,0.105,0.154
0.8,0.226,0.226,0,0,0,0,0.253,0.664,0.108,0,0,0.335,0.331
0.8,0.306,0.306,0,0,0,0,0.168,0.715,0.18,0,0,0.116,0.117
0.4,0.213,0.213,0,0,0,0,0.253,0.664,0.138,0,0,0.116,0.169
0.4,0.208,0.208,0,0,0,0,0.253,0.664,0.147,0,0,0.208,0.251
0.4,0.206,0.206,0,0,0,0,0.253,0.664,0.172,0,0,0.477,0.275
0.4,0.209,0.209,0,0,0,0,0.253,0.664,0.194,0,0,0.0361,0
0.6,0.226,0.226,0.767,0,0,0,0.253,0.68,0.213,0,0,0.312,0.14
0.6,0.381,0.381,0,0,0,0,0.168,0.774,0.326,0,0,0.0722,0
0.8,0.648,0.648,0,0,0,0,0.0842,0.891,0.443,0,0,0.0722,0
0.6,0.607,0.607,0,0,0,0,0.168,0.82,0.395,0,0,0.18,0
0.6,0.614,0.614,0,0,0,0,0.168,0.809,0.518,0,0,0.144,0
0.8,0.668,0.668,0,0,0,0,0.0842,0.86,0.804,0,0,0.504,0.21
0.8,0.506,0.506,0,0,0,0,0.0842,0.798,0.742,0,0,0.0722,0
0.8,0.244,0.244,0,0,0,0,0.253,0.648,0.244,0,0,0.0722,0
1,0.129,0.129,0,0,0,0,0.253,0.625,0.117,0,0,0.12,0.0166
0.8,0.0644,0.0644,0,0,0,0,0.337,0.589,0.0318,0,0,0.197,0.234
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0123,0.0179
1,0.0506,0.0506,0,0,0,0,0.337,0.589,0.0184,0,0,0.201,0.294
0.8,0.0495,0.0495,0.183,0,0,0,0.421,0.562,0.0159,0,0,0.0743,0.108
0.8,0.233,0.233,0.0667,0,0,0,0.168,0.668,0.0512,0,0,0.379,0.104
0.6,0.209,0.209,0,0,0,0,0.253,0.656,0.0508,0,0,0.212,0.0467
0.4,0.22,0.22,0,0,0,0,0.253,0.664,0.06,0,0,0,0
0.4,0.226,0.226,0.933,0,0,0,0.253,0.664,0.0693,0,0,0.3,0.28
0.4,0.22,0.22,0.35,0,0.25,0,0.253,0.664,0.0765,0,0.325,0.0481,0.0176
0.4,0.213,0.213,0,0,0.717,0.39,0.253,0.664,0.0837,0,0.439,0.0722,0
0.4,0.208,0.208,0,0,0,0.712,0.253,0.664,0.0879,0,0.655,0.0722,0
0.4,0.206,0.206,0.183,0,0,0,0.253,0.664,0.0982,0,0.423,0.253,0
0.4,0.209,0.209,0.0667,0,0,0,0.253,0.664,0.103,0,0.519,0.108,0
0.4,0.226,0.226,0,0,0,0,0.253,0.68,0.115,0,0.541,0,0
0.2,0.16,0.16,0,0,0,0,0.337,0.632,0.0782,0,0.617,0.144,0
0.4,0.349,0.349,0,0.233,0,0,0.253,0.726,0.17,0.24,0,0.0722,0
0.6,0.607,0.607,0,0.0333,0,0,0.168,0.82,0.331,0.581,0,0.0722,0
0.6,0.614,0.614,0,0,0,0,0.168,0.809,0.461,0.598,0,0.0361,0
0.6,0.513,0.513,0,0.533,0,0,0.168,0.785,0.568,0.571,0,0.0361,0
0.6,0.278,0.278,0,0,0,0,0.253,0.68,0.364,0.113,0,0.144,0
0.8,0.147,0.147,0,0,0,0,0.337,0.605,0.12,0,0,0.325,0
0.8,0.0894,0.0894,0,0,0,0,0.337,0.593,0.0591,0,0,0.129,0.0831
1,0.0792,0.0792,0,0,0,0,0.253,0.617,0.0477,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0575,0.0839
0.8,0.209,0.209,0,0,0,0,0.253,0.656,0.0508,0,0,0,0
0.6,0.135,0.135,0,0,0,0,0.337,0.613,0.038,0,0,0,0
0.6,0.138,0.138,0,0,0,0,0.337,0.613,0.0426,0,0,0,0
0.4,0.22,0.22,0,0,0,0,0.253,0.664,0.0765,0,0,0.0722,0
0.4,0.213,0.213,0,0,0,0,0.253,0.664,0.0837,0,0,0.361,0
0.4,0.208,0.208,0,0,0,0,0.253,0.664,0.0879,0,0,0.253,0
0.4,0.206,0.206,0,0,0,0,0.253,0.664,0.0982,0,0,0.108,0
0.6,0.289,0.289,0,0.533,0,0,0.168,0.715,0.147,0.531,0,0.0361,0
0.6,0.314,0.314,0,0,0,0,0.168,0.739,0.164,0,0,0.0722,0
0.4,0.27,0.27,0,0.267,0,0,0.253,0.703,0.14,1,0,0.108,0
0.4,0.349,0.349,0,0,0,0,0.253,0.726,0.17,0.658,0,0.302,0.0193
0.8,0.793,0.793,0,0,0,0,0.0842,0.907,0.436,0.312,0,0.375,0.231
0.8,0.803,0.803,0,0,0,0,0.0842,0.891,0.609,0,0,0.253,0
0.8,0.668,0.668,0,0,0,0,0.0842,0.86,0.752,0,0,0.144,0
0.6,0.278,0.278,0.25,0,0,0,0.253,0.68,0.364,0,0,0.144,0
0.6,0.244,0.244,0,0,0,0,0.253,0.648,0.224,0,0,0.0361,0
1,0.129,0.129,0,0,0,0,0.253,0.625,0.102,0,0,0.157,0.124
1,0.0644,0.0644,0,0,0,0,0.337,0.589,0.0318,0,0,0.108,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.308,0.0192
0.8,0.172,0.172,0,0,0,0,0.253,0.633,0.0394,0,0,0.376,0.548
0.8,0.289,0.289,0.183,0,0,0,0.168,0.704,0.0682,0,0,0.142,0.207
0.8,0.22,0.22,0.0667,0,0,0,0.253,0.664,0.06,0,0,0.159,0.232
0.6,0.226,0.226,0,0,0,0,0.253,0.664,0.0693,0,0,0.0722,0
0.6,0.306,0.306,0,0,0,0,0.168,0.715,0.107,0,0,0.17,0.0897
0.8,0.377,0.377,0,0,0,0,0.0842,0.766,0.152,0,0,0.485,0.447
0.8,0.366,0.366,0,0,0,0,0.0842,0.766,0.16,0,0,0.443,0.331
0.8,0.363,0.363,0,0,0,0,0.0842,0.766,0.18,0,0,0.368,0.432
0.6,0.289,0.289,0,0,0,0,0.168,0.715,0.147,0,0,0.177,0.205
0.6,0.314,0.314,0,0.483,0,0,0.168,0.739,0.164,0.435,0,0.185,0.165
0.6,0.381,0.381,0,1,0,0,0.168,0.774,0.203,0.41,0,0,0
0.6,0.498,0.498,0.183,0.667,0,0,0.168,0.809,0.248,0,0,0.108,0
0.8,0.793,0.793,0.333,0.267,0,0,0.0842,0.907,0.436,0.414,0,0.144,0
0.8,0.614,0.614,0,0,0,0,0.168,0.809,0.461,0.106,0,0.0722,0
0.8,0.359,0.359,0,0,0,0,0.253,0.711,0.384,0,0,0.337,0.0183
0.8,0.164,0.164,0,0,0,0,0.337,0.621,0.19,0,0,0.122,0.073
0.8,0.147,0.147,0,0,0,0,0.337,0.605,0.12,0,0,0.144,0
0.8,0.0894,0.0894,0,0,0,0,0.337,0.593,0.0591,0,0,0.0528,0.0771
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0722,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0506,0.0506,0,0,0,0,0.337,0.589,0.0184,0,0,0,0
1,0.0698,0.0698,0,0,0,0,0.337,0.589,0.022,0,0,0.307,0
1,0.233,0.233,0,0,0,0,0.168,0.668,0.0512,0,0,0.174,0.253
1,0.289,0.289,0,0,0,0,0.168,0.704,0.0682,0,0,0.442,0.224
0.8,0.306,0.306,0,0,0,0,0.168,0.715,0.0821,0,0,0.166,0.0839
0.8,0.402,0.402,0,0,0,0,0.0842,0.766,0.123,0,0,0.249,0.311
1,0.391,0.391,0,0,0,0,0.0842,0.766,0.137,0,0,0.566,0.43
0.8,0.377,0.377,0,0,0,0,0.0842,0.766,0.152,0,0,0.349,0.124
0.8,0.366,0.366,0.183,0,0,0,0.0842,0.766,0.16,0,0,0.494,0.3
0.6,0.206,0.206,0.0667,0,0,0,0.253,0.664,0.0982,0,0,0.149,0.164
0.2,0.129,0.129,0,0,0,0,0.337,0.613,0.0596,0,0,0.18,0
0.2,0.138,0.138,0.25,0,0,0,0.337,0.621,0.0653,0,0,0,0
0.4,0.27,0.27,0,0,0,0,0.253,0.703,0.14,0,0,0.0722,0
0.8,0.648,0.648,0,0,0,0,0.0842,0.891,0.325,0,0,0.18,0
0.8,0.793,0.793,0,0,0,0,0.0842,0.907,0.436,0,0,0.216,0
0.8,0.803,0.803,0,0,0,0,0.0842,0.891,0.609,0,0,0.0722,0
0.8,0.668,0.668,0,0,0,0,0.0842,0.86,0.752,0,0,0.144,0
0.8,0.392,0.392,0,0,0,0,0.168,0.739,0.538,0,0,0.346,0.294
1,0.244,0.244,0,0,0,0,0.253,0.648,0.224,0,0,0.143,0.156
1,0.0894,0.0894,0,0,0,0,0.337,0.593,0.0591,0,0,0.18,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0125,0.0183
0.8,0.172,0.172,0,0,0,0,0.253,0.633,0.0394,0,0,0.233,0.073
0.4,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
0.6,0.22,0.22,0,0,0,0,0.253,0.664,0.06,0,0,0,0
0.6,0.226,0.226,0,0,0,0,0.253,0.664,0.0693,0,0,0.0722,0
0.6,0.22,0.22,0,0,0,0,0.253,0.664,0.0765,0,0.0754,0.121,0.0179
0.4,0.213,0.213,0,0,0.717,0.136,0.253,0.664,0.0837,0,0.264,0.0737,0.108
0.4,0.208,0.208,0,0,0,0.695,0.253,0.664,0.0879,0,0,0.0361,0
0.4,0.206,0.206,0,0,0,0,0.253,0.664,0.0982,0,0,0.0842,0.0176
0.4,0.209,0.209,0,0,0,0,0.253,0.664,0.103,0,0,0.273,0.292
0.4,0.226,0.226,0,0,0,0,0.253,0.68,0.115,0,0,0.253,0
0.6,0.381,0.381,0,0,0,0,0.168,0.774,0.203,0,0,0.144,0
0.6,0.498,0.498,0.25,0.267,0,0,0.168,0.809,0.248,0.468,0,0.259,0.167
0.8,0.793,0.793,0,0,0,0,0.0842,0.907,0.436,0.462,0,0.229,0.0189
0.8,0.803,0.803,0,0,0,0,0.0842,0.891,0.609,0,0,0.516,0.227
0.8,0.668,0.668,0,0,0,0,0.0842,0.86,0.752,0,0.0797,0.18,0
0.8,0.506,0.506,0,0,0.75,0,0.0842,0.798,0.712,0,0.58,0.368,0.327
1,0.439,0.439,0,0,0.45,0.661,0.0842,0.735,0.432,0,0.593,0.18,0
1,0.209,0.209,0,0,0,0.169,0.0842,0.689,0.189,0,0.272,0.166,0.189
1,0.0644,0.0644,0,0,0,0,0.337,0.589,0.0372,0,0.161,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
1,0.0495,0.0495,0.517,0,0,0,0.421,0.562,0.0181,0,0,0,0
1,0.209,0.209,0,0,0,0,0.253,0.656,0.0552,0,0,0.423,0.183
1,0.391,0.391,0.517,0,0,0,0.0842,0.766,0.15,0,0,0.165,0.14
0.8,0.402,0.402,0,0,0,0,0.0842,0.766,0.197,0,0,0.452,0.397
0.8,0.391,0.391,0,0,0,0,0.0842,0.766,0.235,0,0,0.338,0.177
0.4,0.213,0.213,0,0,0,0,0.253,0.664,0.138,0,0,0.289,0
0.4,0.208,0.208,0,0,0,0,0.253,0.664,0.147,0,0,0.289,0
0.4,0.206,0.206,0,0,0,0,0.253,0.664,0.172,0,0,0,0
0.4,0.209,0.209,0.25,0,0,0,0.253,0.664,0.194,0,0,0.0722,0
0.4,0.226,0.226,0,0,0,0,0.253,0.68,0.213,0,0,0.0722,0
0.4,0.27,0.27,0,0,0,0,0.253,0.703,0.223,0,0,0.226,0
0.6,0.498,0.498,0,0,0,0,0.168,0.809,0.337,0,0,0.571,0.254
0.4,0.235,0.235,0,0,0,0,0.337,0.648,0.144,0,0,0.18,0
0.6,0.426,0.426,0,0,0,0,0.253,0.726,0.351,0,0,0.0361,0
0.4,0.204,0.204,0,0,0,0,0.337,0.636,0.215,0,0,0.328,0.162
0.6,0.278,0.278,0,0,0,0,0.253,0.68,0.38,0,0,0.505,0.42
1,0.342,0.342,0,0,0,0,0.168,0.692,0.357,0,0,0.203,0.243
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0.354,0.0361,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0
1,0.0698,0.0698,0,0,0,0,0.337,0.589,0.0217,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.144,0.157
0.8,0.209,0.209,0,0,0,0,0.253,0.656,0.0552,0,0,0.405,0.538
0.8,0.306,0.306,0,0,0,0,0.168,0.715,0.117,0,0,0.543,0.424
0.4,0.226,0.226,0,0,0,0,0.253,0.664,0.108,0,0,0.182,0.212
0.4,0.22,0.22,0,0,0,0,0.253,0.664,0.126,0,0,0.231,0.284
0.4,0.213,0.213,0,0,0,0,0.253,0.664,0.138,0,0,0.404,0.274
0.4,0.208,0.208,0,0,0,0,0.253,0.664,0.147,0,0,0.151,0.0619
0.4,0.206,0.206,0,0,0,0,0.253,0.664,0.172,0,0.0333,0.189,0.171
0.6,0.289,0.289,0,0,0.667,0,0.168,0.715,0.283,0,0.297,0.138,0.201
0.8,0.402,0.402,0.25,0,0.533,0.576,0.0842,0.798,0.408,0,0,0.0722,0
0.6,0.381,0.381,0,0,0,0.525,0.168,0.774,0.326,0,0,0.0722,0
0.6,0.498,0.498,0,0,0.417,0,0.168,0.809,0.337,0,0.448,0.108,0
0.6,0.607,0.607,0,0,0.783,0.322,0.168,0.82,0.395,0,0.597,0.253,0
0.6,0.614,0.614,0,0,0,0.508,0.168,0.809,0.518,0,0.471,0.144,0
0.8,0.513,0.513,0,0,0,0,0.168,0.785,0.607,0,0.388,0.0722,0
1,0.392,0.392,0,0,0,0,0.168,0.739,0.561,0,0.571,0.0361,0
1,0.342,0.342,0,0,0,0,0.168,0.692,0.357,0,0.346,0,0
1,0.169,0.169,0,0,0,0,0.168,0.657,0.167,0,0.351,0,0
1,0.0941,0.0941,0,0,0,0,0.168,0.645,0.0636,0,0.0841,0,0
1,0.0594,0.0594,0,0,0,0,0.253,0.617,0.0281,0,0,0.0722,0
1,0.0495,0.0495,0,0,0,0,0.337,0.589,0.0173,0,0,0.0128,0.0187
1,0.0495,0.0495,0,0,0,0,0.337,0.589,0.0163,0,0,0.126,0.131
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0849,0.0186
1,0.0698,0.0698,0,0,0.25,0,0.337,0.589,0.022,0,0.229,0.244,0.355
0.8,0.111,0.111,0,0,0.95,0.153,0.337,0.597,0.0276,0,0.526,0.0361,0
0.8,0.129,0.129,0,0,0,0.678,0.337,0.609,0.0333,0,0.491,0,0
0.8,0.135,0.135,0,0,0,0,0.337,0.613,0.038,0,0.268,0.108,0
0.6,0.138,0.138,0,0,0.5,0,0.337,0.613,0.0426,0,0.441,0.247,0.15
0.6,0.22,0.22,0.183,0,0.467,0.644,0.253,0.664,0.0765,0,0.509,0.184,0.163
0.6,0.295,0.295,0.0667,0,0,0.458,0.168,0.715,0.118,0,0.429,0.229,0.228
0.6,0.287,0.287,0,0,0,0,0.168,0.715,0.124,0,0.525,0.216,0
0.6,0.284,0.284,0,0,0,0,0.168,0.715,0.139,0,0.477,0,0
0.4,0.209,0.209,0,0,0,0,0.253,0.664,0.103,0,0,0.0361,0
0.4,0.226,0.226,0,0,0,0,0.253,0.68,0.115,0,0,0.0361,0
0.6,0.381,0.381,0,0,0,0,0.168,0.774,0.203,0,0,0.216,0
1,0.798,0.798,0.183,0,0,0,0,0.973,0.402,0,0,0,0
1,0.979,0.979,0.583,0.267,0,0,0,0.993,0.541,0.37,0,0.0361,0
0.8,0.803,0.803,0,0,0,0,0.0842,0.891,0.609,0.489,0,0.347,0.296
1,0.823,0.823,0,0,0,0,0,0.934,0.936,0.454,0,0.342,0.0822
1,0.506,0.506,0,0,0,0,0.0842,0.798,0.712,0,0,0.355,0.15
1,0.244,0.244,0,0,0,0,0.253,0.648,0.224,0,0,0.0722,0
1,0.0894,0.0894,0,0,0,0,0.337,0.593,0.0591,0,0.0957,0.168,0.0868
1,0.0644,0.0644,0,0,0,0,0.337,0.589,0.0318,0,0,0.0436,0.0635
1,0.0545,0.0545,0,0,0,0,0.337,0.589,0.022,0,0,0.108,0.157
1,0.0495,0.0495,0,0,0,0,0.337,0.589,0.0173,0,0,0.311,0.187
1,0.0495,0.0495,0,0,0,0,0.337,0.589,0.0163,0,0,0.235,0.291
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.164,0.134
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
0.8,0.0495,0.0495,0.183,0,0,0,0.421,0.562,0.0159,0,0,0.12,0.0168
0.8,0.209,0.209,0.0667,0,0,0,0.253,0.656,0.0508,0,0,0.192,0.227
1,0.477,0.477,0,0,0,0,0,0.818,0.126,0,0,0.185,0.269
1,0.49,0.49,0,0,0,0,0,0.818,0.149,0,0,0.329,0.481
0.8,0.391,0.391,0,0,0,0,0.0842,0.766,0.137,0,0,0.189,0.118
0.6,0.295,0.295,0,0,0,0,0.168,0.715,0.118,0,0,0.258,0.219
0.4,0.208,0.208,0,0,0,0,0.253,0.664,0.0879,0,0,0.134,0.195
0.4,0.206,0.206,0,0,0,0,0.253,0.664,0.0982,0,0,0.496,0.25
0.4,0.209,0.209,0,0,0,0,0.253,0.664,0.103,0,0,0.143,0.103
0.4,0.226,0.226,0,0,0,0,0.253,0.68,0.115,0,0,0.0722,0
0.4,0.27,0.27,0.25,0,0,0,0.253,0.703,0.14,0,0,0.0361,0
0.4,0.349,0.349,0,0,0.25,0,0.253,0.726,0.17,0,0.484,0.219,0.162
0.4,0.421,0.421,0,0,0.717,0.39,0.253,0.734,0.226,0,0.632,0.0843,0.0177
0.6,0.614,0.614,0.933,0,0,0.153,0.168,0.809,0.461,0,0.478,0.28,0.145
0.8,0.668,0.668,0.867,0,0,0,0.0842,0.86,0.752,0,0,0.144,0
0.8,0.278,0.278,0,0,0,0,0.253,0.68,0.364,0,0,0.157,0.0181
1,0.342,0.342,0,0,0,0,0.168,0.692,0.328,0,0,0.17,0.0906
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.108,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0.183,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.111,0.111,0.0667,0,0,0,0.337,0.597,0.0276,0,0,0.0117,0.0171
1,0.209,0.209,0,0,0,0,0.253,0.656,0.0508,0,0,0.162,0.237
0.8,0.306,0.306,0,0,0,0,0.168,0.715,0.0821,0,0,0.319,0.466
0.4,0.226,0.226,0,0,0,0,0.253,0.664,0.0693,0,0,0.287,0.313
0.6,0.306,0.306,0,0,0,0,0.168,0.715,0.107,0,0,0.171,0.25
0.4,0.213,0.213,0,0,0,0,0.253,0.664,0.0837,0,0,0.339,0.126
0.6,0.208,0.208,0,0,0,0,0.253,0.664,0.0879,0,0,0.293,0.322
0.6,0.206,0.206,0,0,0,0,0.253,0.664,0.0982,0,0,0.28,0.146
0.6,0.289,0.289,0,0,0,0,0.168,0.715,0.147,0,0,0.372,0.385
0.4,0.226,0.226,0,0,0,0,0.253,0.68,0.115,0,0,0.148,0.0577
0.4,0.27,0.27,0.183,0,0,0,0.253,0.703,0.14,0,0,0.108,0
0.4,0.349,0.349,0.0667,0,0,0,0.253,0.726,0.17,0,0,0.29,0.213
0.8,0.793,0.793,0,0,0,0,0.0842,0.907,0.436,0,0,0.17,0.0903
0.4,0.238,0.238,0,0.233,0,0,0.337,0.644,0.164,0.237,0,0.121,0.0187
0.6,0.513,0.513,0,0.0333,0,0,0.168,0.785,0.568,0.145,0,0.319,0.255
0.6,0.392,0.392,0,0,0,0,0.168,0.739,0.538,0,0,0.0722,0
0.6,0.147,0.147,0,0,0,0,0.337,0.605,0.12,0,0,0,0
0.6,0.0894,0.0894,0,0,0,0,0.337,0.593,0.0591,0,0,0,0
0.8,0.0792,0.0792,0,0,0,0,0.253,0.617,0.0477,0,0,0,0
0.8,0.0594,0.0594,0,0,0,0,0.253,0.617,0.0281,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
0.8,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.092,0.134
0.8,0.0698,0.0698,0,0,0,0,0.337,0.589,0.022,0,0,0.303,0.217
1,0.233,0.233,0,0,0,0,0.168,0.668,0.0512,0,0,0.448,0.654
1,0.369,0.369,0,0,0,0,0.0842,0.751,0.0856,0,0,0.285,0.363
1,0.477,0.477,0,0,0,0,0,0.818,0.126,0,0,0.505,0.737
1,0.49,0.49,0,0,0.5,0,0,0.818,0.149,0,0.681,0.56,0.501
1,0.477,0.477,0,0,0.217,0.831,0,0.818,0.168,0,0.413,0.248,0.309
0.8,0.377,0.377,0,0,0,0,0.0842,0.766,0.152,0,0,0.307,0.396
0.6,0.287,0.287,0,0,0,0,0.168,0.715,0.124,0,0,0.288,0.157
0.4,0.206,0.206,0,0,0,0,0.253,0.664,0.0982,0,0,0.216,0
0.4,0.209,0.209,0,0,0,0,0.253,0.664,0.103,0,0,0.144,0
0.4,0.226,0.226,0,0,0,0,0.253,0.68,0.115,0,0,0.144,0
0.4,0.27,0.27,0.183,0,0,0,0.253,0.703,0.14,0,0,0.0361,0
0.8,0.648,0.648,0.333,0,0,0,0.0842,0.891,0.325,0,0,0.144,0
0.8,0.793,0.793,0,0,0,0,0.0842,0.907,0.436,0,0,0.108,0
0.8,0.803,0.803,0,0,0,0,0.0842,0.891,0.609,0,0,0.0722,0
0.8,0.668,0.668,0,0,0,0,0.0842,0.86,0.752,0,0,0.0361,0
0.8,0.392,0.392,0,0,0,0,0.168,0.739,0.538,0,0,0.391,0.412
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.108,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0361,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.013,0.019
1,0.0698,0.0698,0,0,0,0,0.337,0.589,0.022,0,0,0.17,0.248
1,0.172,0.172,0,0,0,0,0.253,0.633,0.0394,0,0,0.255,0.373
0.8,0.289,0.289,0,0,0,0,0.168,0.704,0.0682,0,0,0.0637,0.0929
0.6,0.22,0.22,0.25,0,0,0,0.253,0.664,0.06,0,0,0.309,0.0822
0.6,0.314,0.314,0,0,0,0,0.168,0.715,0.096,0,0,0.178,0.154
0.4,0.22,0.22,0,0,0,0,0.253,0.664,0.0765,0,0,0.251,0.209
0.4,0.213,0.213,0.183,0,0,0,0.253,0.664,0.0837,0,0,0.25,0.26
0.4,0.208,0.208,0.0667,0,0,0,0.253,0.664,0.0879,0,0,0.0361,0
0.4,0.128,0.128,0,0,0,0,0.337,0.613,0.057,0,0,0.253,0
0.4,0.129,0.129,0,0,0,0,0.337,0.613,0.0596,0,0,0.108,0
0.6,0.226,0.226,0,0,0,0,0.253,0.68,0.115,0,0,0.108,0
0.6,0.27,0.27,0.933,0,0,0,0.253,0.703,0.14,0,0,0.108,0
0.6,0.349,0.349,0.35,0,0,0,0.253,0.726,0.17,0,0,0.469,0
0.8,0.607,0.607,0,0,0,0,0.168,0.82,0.331,0,0,0.0361,0
0.8,0.614,0.614,0,0,0,0,0.168,0.809,0.461,0,0,0.19,0.119
0.8,0.668,0.668,0,0,0,0,0.0842,0.86,0.752,0,0,0.08,0.117
0.8,0.506,0.506,0,0,0,0,0.0842,0.798,0.712,0,0,0,0
0.8,0.342,0.342,0,0,0,0,0.168,0.692,0.328,0,0,0.325,0
0.8,0.129,0.129,0,0,0,0,0.253,0.625,0.102,0,0,0.108,0
1,0.0941,0.0941,0,0,0,0,0.168,0.645,0.0753,0,0,0,0
