plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,cooking_range,occupants,hot_water_fixtures
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0.0345
0.68,0.0551,0.14,0.253,0,0,0,0,0,1,0.181
0.719,0.074,0.14,0.316,0,0,0,0,0,1,0.266
0.647,0.0527,0.281,0.192,0,0,0,0,0,0.667,0.0345
0.732,0.105,0.14,0.343,0,0,0,0,0,0.667,0.53
0.732,0.117,0.14,0.334,0,0,0.234,0.383,0,0.667,0.0127
0.732,0.129,0.14,0.322,0,0,0.366,0.1,0,0.667,0.138
0.732,0.136,0.14,0.313,0,0,0.39,0,0,0.667,0.103
0.732,0.153,0.14,0.311,0,0,0.664,0,0,0.667,0.241
0.732,0.162,0.14,0.315,0,0,0.941,0,0,0.667,0.069
0.758,0.181,0.14,0.343,0,0,0.484,0,0,0.667,0.0345
0.797,0.224,0.14,0.418,0,0,0.713,0,0,0.667,0.069
0.836,0.273,0.14,0.548,0,0,0,0,0,0.667,0
0.705,0.191,0.281,0.359,0,0,0,0,0,0.333,0
0.836,0.51,0.14,0.677,0,0,0,0,0,0.667,0
0.81,0.629,0.14,0.565,0,0,0,0,0,1,0.069
0.758,0.596,0.14,0.43,0,0,0,0,0,1,0
0.634,0.189,0.281,0.212,0,0,0,0,0,1,0.192
0.614,0.0879,0.281,0.116,0,0,0.129,0,0,1,0.0862
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.64,0.0449,0.281,0.183,0,0,0,0,0.25,1,0.276
0.732,0.0895,0.14,0.334,0,0,0,0,0,1,0.0345
0.647,0.0604,0.281,0.196,0,0,0,0,0,0.667,0.0345
0.732,0.117,0.14,0.334,0,0,0,0,0,0.667,0.424
0.647,0.0724,0.281,0.186,0,0,0,0,0,0.333,0.124
0.647,0.0759,0.281,0.181,0,0,0,0,0,0.333,0.34
0.732,0.153,0.14,0.311,0,0,0,0,0.25,0.667,0.172
0.732,0.162,0.14,0.315,0,0,0,0,0,0.667,0
0.758,0.181,0.14,0.343,0,0,0,0,0,0.667,0.172
0.797,0.224,0.14,0.418,0,0,0,0,0.383,1,0.0345
0.836,0.273,0.14,0.548,0,0,0,0,0.383,0.667,0.138
0.993,0.541,0,0.979,0,0,0,0,0,1,0.103
0.973,0.758,0,0.991,0,0,0,0,0,1,0
0.934,0.936,0,0.823,0,0,0,0,0,1,0.2
0.857,0.887,0,0.621,0,0,0,0,0,1,0
0.779,0.536,0,0.536,0,0,0,0,0,1,0
0.72,0.232,0,0.249,0,0,0,0,0,1,0
0.608,0.0499,0.281,0.0743,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0.0345
0.621,0.0327,0.281,0.151,0,0,0,0,0,1,0.192
0.64,0.049,0.281,0.183,0,0,0,0,0,0.667,0.069
0.732,0.128,0.14,0.334,0,0,0,0,0,0.667,0
0.647,0.0928,0.281,0.196,0,0,0,0,0,0.333,0.0345
0.647,0.108,0.281,0.192,0,0,0,0,0,0.333,0.207
0.647,0.118,0.281,0.186,0,0,0,0,0,0.333,0.31
0.732,0.233,0.14,0.313,0,0,0,0,0,0.667,0
0.732,0.274,0.14,0.311,0,0,0,0,0,0.667,0.0345
0.732,0.312,0.14,0.315,0,0,0,0,0,0.667,0
0.758,0.343,0.14,0.343,0,0,0,0,0,0.667,0
0.915,0.531,0,0.602,0,0,0,0,0,1,0.069
0.973,0.549,0,0.798,0,0,0,0,0.517,1,0.0345
0.849,0.437,0.14,0.669,0,0,0,0,0,0.667,0.195
0.836,0.573,0.14,0.677,0,0,0,0,0,0.667,0.266
0.934,1,0,0.823,0.429,0.533,0,0,0,1,0.203
0.758,0.621,0.14,0.43,0.244,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.608,0.0215,0.281,0.0513,0,0,0,0,0,1,0.138
0.608,0.0241,0.281,0.0833,0,0,0,0,0,1,0.651
0.621,0.0327,0.281,0.151,0,0,0,0,0,1,0.243
0.64,0.049,0.281,0.183,0,0,0,0,0,1,0.069
0.732,0.128,0.14,0.334,0,0,0,0,0,1,0.0345
0.647,0.0928,0.281,0.196,0,0,0,0,0,0.667,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0.667,0
0.647,0.118,0.281,0.186,0,0,0,0,0.05,0.667,0
0.647,0.125,0.281,0.181,0,0,0,0,0.983,0.333,0.103
0.647,0.146,0.281,0.18,0,0,0,0,0,0.333,0.069
0.647,0.165,0.281,0.182,0,0,0,0,0,0.333,0.103
0.758,0.343,0.14,0.343,0,0,0,0,0,0.667,0.241
0.797,0.36,0.14,0.418,0,0,0,0,0,0.667,0.103
0.836,0.372,0.14,0.548,0,0,0,0,0,0.667,0
0.849,0.437,0.14,0.669,0,0,0,0,0.517,0.667,0
0.973,0.851,0,0.991,0,0,0,0,0,1,0
0.934,1,0,0.823,0,0,0,0,0,1,0
0.857,0.923,0,0.621,0,0,0,0,0,1,0
0.779,0.582,0,0.536,0,0,0,0,0,1,0
0.614,0.101,0.281,0.116,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.64,0.0449,0.281,0.183,0,0,0,0,0.383,1,0.246
0.647,0.0527,0.281,0.192,0,0,0.0811,0.133,0.9,0.333,0
0.647,0.0604,0.281,0.196,0,0,0.586,0.35,0,0.333,0.0345
0.732,0.117,0.14,0.334,0,0,0.303,0,0,0.667,0.103
0.732,0.129,0.14,0.322,0,0,0.885,0,0,0.667,0.207
0.732,0.136,0.14,0.313,0,0,0.327,0,0,0.667,0.236
0.732,0.153,0.14,0.311,0,0,0,0,0,0.667,0.0972
0.647,0.0888,0.281,0.182,0,0,0,0,0,0.333,0.172
0.758,0.181,0.14,0.343,0,0,0,0,0,0.667,0
0.679,0.12,0.281,0.234,0,0,0.355,0.483,0,0.333,0.276
0.699,0.145,0.281,0.299,0,0,0.386,0,0,0.333,0
0.849,0.366,0.14,0.669,0,0,0.456,0,0,0.667,0.138
0.973,0.758,0,0.991,0,0,0.338,0,0,1,0
0.934,0.936,0,0.823,0,0,0.523,0,0,1,0
0.857,0.887,0,0.621,0,0,0.243,0,0,1,0
0.779,0.536,0,0.536,0,0,0,0,0,1,0.266
0.72,0.232,0,0.249,0,0,0,0,0,1,0.0996
0.654,0.0689,0.14,0.099,0,0,0,0,0,1,0.0584
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.732,0.105,0.14,0.343,0,0,0,0,0.517,1,0.386
0.818,0.168,0,0.477,0,0,0.0923,0.133,0.25,1,0.0584
0.818,0.186,0,0.458,0,0,0.355,0.1,0,1,0.103
0.818,0.196,0,0.445,0,0,0.329,0,0,1,0.0345
0.732,0.153,0.14,0.311,0,0,0.403,0,0,1,0.103
0.818,0.235,0,0.448,0,0,0.578,0,0,1,0.345
0.857,0.263,0,0.49,0,0,0.31,0,0,1,0.0345
0.915,0.327,0,0.602,0,0,0.222,0.483,0,1,0.19
0.836,0.273,0.14,0.548,0,0,0,0,0,0.667,0.276
0.849,0.366,0.14,0.669,0,0,0,0,0,0.667,0.0345
0.836,0.51,0.14,0.677,0,0,0,0,0,0.667,0.172
0.81,0.629,0.14,0.565,0,0,0,0,0,0.667,0.069
0.758,0.596,0.14,0.43,0,0,0,0,0,0.667,0
0.779,0.536,0,0.536,0,0,0,0,0,1,0
0.667,0.16,0.14,0.183,0,0,0,0,0,1,0.0345
0.608,0.0424,0.281,0.0743,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0.121
0.64,0.0449,0.281,0.183,0,0,0,0,0,1,0.159
0.647,0.0527,0.281,0.192,0,0,0,0,0,1,0.182
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.667,0
0.732,0.117,0.14,0.334,0,0,0.255,0.383,0,0.667,0.192
0.732,0.129,0.14,0.322,0,0,0.476,0.1,0,0.667,0.0345
0.732,0.136,0.14,0.313,0,0,0.476,0,0,0.667,0.103
0.732,0.153,0.14,0.311,0,0,0.422,0,0,0.667,0.241
0.732,0.162,0.14,0.315,0,0,0.509,0,0,0.667,0
0.758,0.181,0.14,0.343,0,0,0.582,0,0,0.667,0
0.797,0.224,0.14,0.418,0,0,0.752,0,0.25,0.667,0.241
0.836,0.273,0.14,0.548,0,0,0.445,0,0,0.667,0.241
0.849,0.366,0.14,0.669,0,0,0.316,0,0,0.667,0.138
0.973,0.758,0,0.991,0,0,0,0,0.25,1,0.172
0.934,0.936,0,0.823,0.652,0.533,0,0,0,1,0.069
0.857,0.887,0,0.621,0.252,0,0,0,0,1,0
0.779,0.536,0,0.536,0,0,0,0,0,1,0
0.72,0.232,0,0.249,0,0,0,0,0,1,0.101
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0.18
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0.199,0.383,0,1,0.0345
0.621,0.0355,0.281,0.151,0,0,0,0.1,0,1,0.0345
0.64,0.0449,0.281,0.183,0,0,0,0,0,1,0.239
0.732,0.0895,0.14,0.334,0,0,0,0,0,0.667,0.309
0.732,0.105,0.14,0.343,0,0,0,0,0,0.667,0.195
0.732,0.117,0.14,0.334,0,0,0,0,0,0.667,0.0671
0.647,0.0724,0.281,0.186,0,0,0,0,0,0.333,0.069
0.647,0.0759,0.281,0.181,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.333,0.069
0.732,0.162,0.14,0.315,0,0,0,0,0,1,0.138
0.66,0.0982,0.281,0.196,0,0,0,0,0,0.667,0.155
0.797,0.224,0.14,0.418,0,0,0,0,0.767,0.667,0
0.836,0.273,0.14,0.548,0,0,0,0,0,0.667,0.069
0.849,0.366,0.14,0.669,0,0,0,0,0,0.667,0.138
0.699,0.263,0.281,0.363,0,0,0,0,0,0.333,0.103
0.934,0.936,0,0.823,0,0,0,0,0,1,0.123
0.857,0.887,0,0.621,0,0,0,0,0.517,1,0
0.706,0.363,0.14,0.374,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0.193
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.608,0.026,0.281,0.0833,0,0,0,0,0,1,0.0345
0.621,0.0355,0.281,0.151,0,0,0,0,0,1,0.418
0.719,0.074,0.14,0.316,0,0,0,0,0,1,0.069
0.732,0.0895,0.14,0.334,0,0,0.269,0.233,0,0.667,0.284
0.732,0.105,0.14,0.343,0,0,0.467,0,0,0.667,0.0345
0.732,0.117,0.14,0.334,0,0,0.214,0,0.25,0.667,0.0345
0.732,0.129,0.14,0.322,0,0,0,0,0,0.667,0.103
0.647,0.0759,0.281,0.181,0,0,0,0,0.383,0.333,0.0345
0.732,0.153,0.14,0.311,0.126,0.133,0,0,0.133,0.667,0.0345
0.732,0.162,0.14,0.315,0.364,0.933,0,0,0,0.667,0.138
0.758,0.181,0.14,0.343,0.625,0.8,0,0,0,0.667,0.0345
0.797,0.224,0.14,0.418,0.143,0,0,0,0.25,0.667,0.0345
0.836,0.273,0.14,0.548,0,0,0,0,0,0.667,0.0623
0.849,0.366,0.14,0.669,0,0,0,0,0,0.667,0.103
0.836,0.51,0.14,0.677,0,0,0,0,0.767,0.667,0.0345
0.934,0.936,0,0.823,0,0,0,0,0,1,0.249
0.857,0.887,0,0.621,0,0,0,0,0,1,0.325
0.779,0.536,0,0.536,0,0,0,0,0,1,0
0.614,0.0879,0.281,0.116,0,0,0,0,0,1,0.103
0.608,0.0499,0.281,0.0743,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.608,0.0215,0.281,0.0513,0,0,0,0,0,1,0.069
0.608,0.0241,0.281,0.0833,0,0,0,0,0,1,0.103
0.621,0.0327,0.281,0.151,0,0,0,0,0,1,0.103
0.64,0.049,0.281,0.183,0,0,0,0,0,1,0.107
0.818,0.183,0,0.477,0,0,0.261,0.233,0,1,0.431
0.818,0.242,0,0.49,0,0,0.525,0,0,1,0
0.732,0.198,0.14,0.334,0,0,0.519,0,0,0.667,0
0.647,0.118,0.281,0.186,0,0,0.467,0,0,0.333,0.069
0.647,0.125,0.281,0.181,0,0,0.415,0,0,0.333,0.103
0.732,0.274,0.14,0.311,0,0,0.609,0,0,0.667,0.0345
0.732,0.312,0.14,0.315,0.468,0.55,0.608,0,0,0.667,0
0.758,0.343,0.14,0.343,0.452,0.25,0.484,0,0,0.667,0.103
0.797,0.36,0.14,0.418,0.585,0,0.467,0,0.05,0.667,0
0.973,0.549,0,0.798,0.581,0,0.585,0,1,1,0.0345
0.993,0.647,0,0.979,0.547,0.8,0.492,0,0.5,1,0.243
0.973,0.851,0,0.991,0.174,0,0.31,0,0,1,0.0728
0.934,1,0,0.823,0,0,0,0,0,1,0
0.857,0.923,0,0.621,0,0,0,0,0,1,0.423
0.634,0.206,0.281,0.212,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0.0345
0.608,0.0215,0.281,0.0513,0,0,0,0,0,1,0.138
0.608,0.0241,0.281,0.0833,0,0,0,0,0.05,1,0
0.621,0.0327,0.281,0.151,0,0,0,0,0.717,1,0.103
0.719,0.0799,0.14,0.316,0,0,0,0,0,1,0.0795
0.647,0.0731,0.281,0.192,0,0,0,0,0,0.667,0.115
0.647,0.0928,0.281,0.196,0,0,0,0,0,0.333,0.13
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0
0.732,0.217,0.14,0.322,0,0,0,0,0.05,0.667,0.0753
0.732,0.233,0.14,0.313,0,0,0,0,0.983,0.667,0.0976
0.647,0.146,0.281,0.18,0,0,0,0,0,0.333,0.103
0.647,0.165,0.281,0.182,0,0,0.0811,0.05,0,0.333,0.069
0.758,0.343,0.14,0.343,0,0,0.326,0.433,0,0.667,0.345
0.797,0.36,0.14,0.418,0,0,0.439,0,0.3,0.667,0.31
0.973,0.549,0,0.798,0,0,0,0,0.733,1,0.069
0.849,0.437,0.14,0.669,0,0,0,0,0,0.667,0.069
0.973,0.851,0,0.991,0,0,0,0,0,1,0
0.934,1,0,0.823,0,0,0,0,0,1,0
0.758,0.621,0.14,0.43,0,0,0,0,0,1,0.246
0.706,0.394,0.14,0.374,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.64,0.0449,0.281,0.183,0,0,0,0,0,1,0
0.732,0.0895,0.14,0.334,0.437,0.633,0,0,0.767,1,0.103
0.732,0.105,0.14,0.343,0,0.167,0.386,0.483,0,0.667,0.069
0.732,0.117,0.14,0.334,0,0,0.705,0,0,0.667,0.172
0.732,0.129,0.14,0.322,0,0,0.634,0,0,0.667,0.0345
0.732,0.136,0.14,0.313,0,0,0.729,0,0.25,0.667,0.182
0.732,0.153,0.14,0.311,0,0,0.229,0,0,0.667,0.138
0.732,0.162,0.14,0.315,0,0,0.394,0,0,0.667,0
0.758,0.181,0.14,0.343,0,0,0.344,0.717,0,0.667,0.207
0.797,0.224,0.14,0.418,0,0,0.615,0,0,0.667,0.0345
0.836,0.273,0.14,0.548,0,0,0.182,0,0,0.667,0.103
0.849,0.366,0.14,0.669,0,0,0,0,0.25,0.667,0.069
0.836,0.51,0.14,0.677,0,0,0,0,0,0.667,0.207
0.934,0.936,0,0.823,0,0,0,0,0,1,0.069
0.66,0.306,0.281,0.24,0,0,0,0,0,1,0
0.634,0.189,0.281,0.212,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.621,0.0355,0.281,0.151,0,0,0,0,0.133,1,0.0833
0.719,0.074,0.14,0.316,0,0,0,0,0.117,1,0.0723
0.732,0.0895,0.14,0.334,0,0,0,0,0,1,0.233
0.732,0.105,0.14,0.343,0,0,0,0,0,0.667,0.238
0.732,0.117,0.14,0.334,0,0,0,0,0,0.667,0.133
0.732,0.129,0.14,0.322,0,0,0,0,0,0.667,0.241
0.732,0.136,0.14,0.313,0,0,0,0,0,0.667,0.179
0.732,0.153,0.14,0.311,0,0,0,0,0,0.667,0.205
0.647,0.0888,0.281,0.182,0,0,0,0,0,0.333,0.069
0.66,0.0982,0.281,0.196,0,0,0,0,0,0.333,0
0.679,0.12,0.281,0.234,0,0,0,0,0,0.333,0.207
0.836,0.273,0.14,0.548,0,0,0,0,0,0.667,0.434
0.705,0.191,0.281,0.359,0,0,0,0,0,0.333,0
0.836,0.51,0.14,0.677,0,0,0,0,0,0.667,0.48
0.934,0.936,0,0.823,0,0,0,0,0,1,0.352
0.857,0.887,0,0.621,0,0,0,0,0,1,0.56
0.706,0.363,0.14,0.374,0,0,0,0,0,1,0.277
0.614,0.0879,0.281,0.116,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.667,0.131
0.719,0.074,0.14,0.316,0,0,0,0,0,1,0.117
0.818,0.126,0,0.477,0,0,0,0,0.383,1,0.128
0.732,0.105,0.14,0.343,0,0,0.527,0.483,0.9,0.667,0.103
0.732,0.117,0.14,0.334,0,0,0.373,0,0,0.667,0.069
0.732,0.129,0.14,0.322,0,0,0.554,0,0,0.667,0.0345
0.732,0.136,0.14,0.313,0,0,0.617,0,0,0.667,0.103
0.818,0.222,0,0.441,0,0,0.394,0,0,1,0
0.818,0.235,0,0.448,0,0,0.702,0,0,1,0.138
0.758,0.181,0.14,0.343,0,0,0.32,0,0,0.667,0.138
0.797,0.224,0.14,0.418,0,0,0.508,0,0,0.667,0
0.836,0.273,0.14,0.548,0,0,0.305,0,0,0.667,0.0345
0.849,0.366,0.14,0.669,0,0,0.337,0,0,0.667,0.31
0.973,0.758,0,0.991,0,0,0.906,0,0.517,1,0
0.934,0.936,0,0.823,0,0,0.137,0,0,1,0
0.857,0.887,0,0.621,0,0,0,0,0,1,0.0788
0.706,0.363,0.14,0.374,0,0,0,0,0,1,0.107
0.614,0.0879,0.281,0.116,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0.0345
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0.069
0.723,0.0735,0.14,0.313,0.518,0.583,0,0,0,1,0.069
0.736,0.0889,0.14,0.33,0.429,0.2,0,0,0,1,0.178
0.649,0.0601,0.281,0.193,0,0,0,0,0,0.667,0.119
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.333,0.0901
0.649,0.072,0.281,0.183,0,0,0,0,0,0.667,0.069
0.649,0.0754,0.281,0.178,0,0,0,0,0,0.667,0.0345
0.649,0.0839,0.281,0.177,0,0,0,0,0,0.667,0.069
0.736,0.161,0.14,0.307,0.566,0.517,0,0,0,0.667,0
0.762,0.179,0.14,0.322,0.568,0.783,0,0,0,0.667,0.172
0.802,0.222,0.14,0.367,0.741,0,0,0,0.333,0.667,0.138
0.841,0.271,0.14,0.466,0.218,0,0,0,0.5,0.667,0.069
0.854,0.364,0.14,0.595,0,0,0,0,0.683,0.667,0
0.841,0.507,0.14,0.67,0,0,0,0,0,0.667,0.185
0.815,0.625,0.14,0.625,0,0,0.229,0.333,0,0.667,0.069
0.762,0.592,0.14,0.501,0,0,0,0.167,0.25,0.667,0
0.71,0.36,0.14,0.442,0,0,0.327,0.5,0,0.667,0
0.616,0.0874,0.281,0.116,0,0,0.12,0,0,0.667,0.069
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0.0833,1,0
0.642,0.0447,0.281,0.181,0,0,0,0,0.683,0.667,0.0345
0.649,0.0524,0.281,0.19,0,0,0,0,0,0.667,0
0.736,0.104,0.14,0.337,0,0,0,0,0,0.667,0.21
0.736,0.116,0.14,0.328,0,0,0,0,0,0.667,0.124
0.736,0.128,0.14,0.316,0,0,0,0,0,0.667,0
0.736,0.135,0.14,0.307,0,0,0,0,0,0.667,0.0345
0.736,0.152,0.14,0.305,0,0,0,0,0,0.667,0.0345
0.736,0.161,0.14,0.307,0,0,0,0,0,0.667,0.207
0.762,0.179,0.14,0.322,0,0,0,0,0,0.667,0.207
0.802,0.222,0.14,0.367,0,0,0,0,0,0.667,0.069
0.701,0.144,0.281,0.258,0.282,0.333,0,0,0,0.333,0.103
0.708,0.19,0.281,0.322,0.314,0.183,0,0,0,0.333,0.0345
0.841,0.507,0.14,0.67,0,0,0,0,0,0.667,0.172
0.815,0.625,0.14,0.625,0,0,0,0,0,0.667,0
0.762,0.592,0.14,0.501,0,0,0,0,0,0.667,0
0.71,0.36,0.14,0.442,0,0,0,0,0,0.667,0
0.725,0.23,0,0.249,0,0,0,0,0,1,0.3
0.706,0.113,0,0.124,0,0,0,0,0,1,0.0345
0.61,0.0309,0.281,0.0578,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.61,0.0215,0.281,0.0513,0,0,0,0,0,1,0.26
0.61,0.024,0.281,0.0829,0,0,0,0,0,1,0.305
0.623,0.0326,0.281,0.15,0,0,0,0,0,1,0.175
0.642,0.0488,0.281,0.181,0,0,0,0,0,1,0.392
0.736,0.127,0.14,0.33,0,0,0,0,0,1,0.154
0.649,0.0923,0.281,0.193,0,0,0,0,0,0.667,0.103
0.649,0.108,0.281,0.189,0,0,0,0,0,0.333,0.103
0.649,0.117,0.281,0.183,0,0,0,0,0.0167,0.333,0.0345
0.649,0.125,0.281,0.178,0,0,0,0,1,0.333,0.0345
0.736,0.272,0.14,0.305,0,0,0,0,0.25,0.667,0.0345
0.736,0.31,0.14,0.307,0.565,0.517,0,0,0,0.667,0.0345
0.762,0.34,0.14,0.322,0,0,0,0,0,0.667,0
0.802,0.358,0.14,0.367,0,0,0.33,0.5,0,0.667,0.0345
0.98,0.545,0,0.674,0,0,0.906,0,0,1,0
1,0.642,0,0.868,0,0,0,0,0,1,0.0345
0.841,0.569,0.14,0.67,0,0,0,0,0,1,0
0.815,0.668,0.14,0.625,0,0,0,0,0,1,0.0576
0.762,0.617,0.14,0.501,0,0,0,0,0.0167,1,0.0129
0.71,0.392,0.14,0.442,0,0,0,0,0.483,1,0.155
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0.101
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,1,0.0129
0.642,0.0488,0.281,0.181,0,0,0,0,0,1,0.172
0.649,0.0727,0.281,0.19,0,0,0,0,0.517,0.667,0
0.649,0.0923,0.281,0.193,0,0,0,0,0.25,0.667,0.234
