occupants,plug_loads_other,plug_loads_tv,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_showers,hot_water_showers_minutes,hot_water_fixtures
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.633,0.307,0.306,0,0,0,0,0,0.233,0,0,0.363
1,0.657,0.464,0.385,0,0,0,0,0,0,0,0,0.227
0.9,0.639,0.581,0.421,0,0,0,0,0,0,0,0,0.136
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0.6,0.564,0.21,0.223,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.551,0.0427,0.172,0,0,0,0,0,0,0.199,6,0.405
0.9,0.542,0.0999,0.36,0,0,0,0,0,0,0.482,14,0.328
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0.1,0.563,0.038,0.0788,0,0,0,0,0,0,0,0,0
1,0.601,0.283,0.337,0,0,0,0,0,0.467,0,0,0.272
0.75,0.619,0.263,0.274,0,0,0,0,0,0,0,0,0.0454
1,0.657,0.464,0.385,0,0,0,0,0,0,0,0,0.227
1,0.648,0.647,0.463,0,0,0,0,0,0,0.35,10,0.329
1,0.624,0.81,0.587,0,0,0,0,0,0,0.125,4,0.993
1,0.572,0.333,0.306,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.479,0.0239,0.0518,0,0,0,0,0,0,0.336,10,0.547
1,0.465,0.039,0.122,0,0,0,0,0,0,0.276,8,0.37
1,0.487,0.0629,0.287,0.281,0.35,0.133,0.6,0,0,0,0,0.182
0.9,0.527,0.0806,0.35,0.679,0.117,0,0.15,0.483,0,0,0,0.0454
0,0.562,0.0162,0.0504,0.163,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0.85,0.545,0.129,0.318,0,0,0,0,0,0.1,0.435,12,0.296
0.4,0.554,0.0735,0.172,0,0,0,0,0,0.133,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0.35,0.578,0.113,0.151,0,0,0,0,0,0.233,0,0,0
1,0.64,0.349,0.349,0,0,0,0,0,0,0,0,0
1,0.657,0.464,0.385,0,0,0,0,0,0,0,0,0
1,0.648,0.647,0.463,0,0,0.245,0.5,0.1,0,0,0,0.0908
1,0.624,0.81,0.587,0,0,0.444,0,0.133,0,0,0,0.0454
1,0.576,0.797,0.719,0,0,0.682,0,0,0,0,0,0
1,0.54,0.363,0.412,0,0,0.311,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.537,0.0313,0.143,0,0,0,0,0,0,0.207,6,0.186
1,0.504,0.0704,0.343,0,0,0,0,0,0,0.23,7,0.293
1,0.534,0.121,0.396,0,0,0,0,0,0,0.381,12,0.26
1,0.542,0.182,0.388,0,0,0,0,0,0,0.316,9,0.26
1,0.542,0.231,0.373,0,0,0,0,0,0,0.24,7,0.391
1,0.542,0.266,0.36,0,0,0,0,0,0,0.435,12,0.387
1,0.542,0.29,0.345,0,0,0,0,0,0,0.17,5,0.161
1,0.542,0.323,0.336,0,0,0,0,0,0,0.363,10,0.528
0.9,0.544,0.337,0.305,0,0,0,0,0,0,0.287,8,0.66
0,0.562,0.0185,0.0504,0,0,0,0,0,0,0.177,5,0.121
0,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
0.6,0.603,0.509,0.351,0,0,0,0,0,0,0,0,0
1,0.602,0.868,0.653,0,0,0,0,0,0,0,0,0
1,0.55,0.717,0.679,0,0,0,0,0,0,0,0,0.0454
1,0.503,0.42,0.458,0,0,0,0,0,0,0,0,0
1,0.528,0.105,0.132,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.555,0.0876,0.165,0,0,0,0,0,0,0,0,0
1,0.542,0.231,0.373,0,0,0.241,0.5,0.1,0,0,0,0
1,0.542,0.266,0.36,0,0,0.728,0,0.867,0,0,0,0
1,0.542,0.29,0.345,0,0,0.632,0,0,0,0,0,0
1,0.542,0.323,0.336,0,0,0.597,0,0,0,0,0,0.136
1,0.542,0.376,0.334,0,0,0.821,0,0,0,0,0,0.318
1,0.551,0.424,0.334,0,0,0.444,0,0,0,0,0,0.0908
1,0.582,0.459,0.335,0,0,0,0,0,0,0,0,0.182
1,0.62,0.479,0.343,0,0,0,0,0,0,0,0,0.0454
1,0.65,0.52,0.365,0,0,0,0,0,0,0,0,0
1,0.654,0.64,0.421,0,0,0,0,0,0,0,0,0.136
1,0.637,0.805,0.521,0,0,0,0,0,0,0,0,0.0454
1,0.602,0.868,0.653,0,0,0,0,0,0,0,0,0
1,0.55,0.717,0.679,0,0,0,0,0,0,0,0,0
1,0.503,0.42,0.458,0,0,0,0,0,0,0,0,0
1,0.52,0.128,0.152,0,0,0,0,0,0,0,0,0
1,0.467,0.108,0.145,0,0,0,0,0,0,0,0,0
1,0.548,0.0265,0.0618,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.479,0.0239,0.0518,0,0,0,0,0,0,0,0,0
1,0.465,0.039,0.122,0,0,0.123,0.1,0,0,0,0,0.0454
1,0.487,0.0629,0.287,0,0,0.634,1,0,0,0,0,0.0908
1,0.524,0.0881,0.385,0,0,0.709,0.417,0.233,0,0,0,0.136
1,0.54,0.11,0.394,0,0,0.226,0,0,0,0.381,11,0.259
1,0.542,0.13,0.38,0,0,0,0,0,0,0.284,8,0.581
1,0.542,0.147,0.367,0,0,0,0,0,0,0.593,17,0.404
0.65,0.549,0.111,0.247,0,0,0,0,0,0,0,0,0.0454
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0.85,0.633,0.307,0.306,0,0,0,0,0,0,0,0,0.0908
1,0.657,0.464,0.385,0,0,0,0,0,0,0,0,0.0454
1,0.648,0.647,0.463,0,0,0,0,0,0,0,0,0.0908
1,0.618,0.729,0.531,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.479,0.0239,0.0518,0,0,0,0,0,0,0.604,17,0.593
1,0.465,0.039,0.122,0,0,0,0,0,0,0.572,16,0.39
0.9,0.494,0.0578,0.261,0,0,0,0,0,0,0,0,0.136
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0.1,0.56,0.0258,0.0848,0,0,0,0,0,0,0,0,0.0908
0.4,0.554,0.0599,0.184,0,0,0,0,0,0,0,0,0.136
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0.6,0.589,0.182,0.223,0,0,0,0,0,0,0,0,0.0454
1,0.64,0.349,0.349,0,0,0,0,0,0,0,0,0.0908
1,0.657,0.464,0.385,0,0,0,0,0,0,0,0,0
1,0.648,0.647,0.463,0,0,0,0,0,0,0,0,0.182
1,0.624,0.81,0.587,0,0,0,0,0,0,0,0,0.0454
0.15,0.571,0.139,0.134,0,0,0,0,0,0,0,0,0
0.6,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.552,0.0187,0.0587,0,0,0,0,0,0,0.207,6,0.141
1,0.487,0.0629,0.287,0,0,0,0,0,0,0.0346,1,0.205
0.65,0.535,0.0616,0.263,0,0,0,0,0,0,0.131,4,0.18
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0.35,0.578,0.113,0.151,0,0,0,0,0,0.35,0,0,0
1,0.64,0.349,0.349,0.15,0.1,0,0,0,0.117,0,0,0.272
1,0.657,0.464,0.385,0.629,1,0,0,0,0,0,0,0.136
1,0.648,0.647,0.463,0,0.3,0,0,0,0,0,0,0.227
1,0.624,0.81,0.587,0,0,0,0,0,0,0,0,0
1,0.576,0.797,0.719,0,0,0,0,0,0,0.158,5,0.107
1,0.552,0.248,0.283,0,0,0,0,0,0,0.166,5,0.113
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.552,0.0187,0.0587,0,0,0,0,0,0.1,0,0,0
1,0.487,0.0629,0.287,0,0,0,0,0,0.367,0.605,17,0.458
0.15,0.551,0.0238,0.09,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0.1,0.56,0.0355,0.0787,0,0,0,0,0,0,0.18,5,0.168
1,0.564,0.231,0.334,0,0,0,0,0,0.233,0,0,0.363
0.9,0.597,0.256,0.309,0,0,0,0,0,0,0,0,0.182
0.6,0.612,0.222,0.231,0,0,0,0,0,0.233,0,0,0.136
1,0.657,0.464,0.385,0,0,0,0,0,0,0,0,0
1,0.648,0.647,0.463,0.505,0.6,0,0,0,0,0,0,0
1,0.624,0.81,0.587,0.158,0.333,0,0,0,0.1,0,0,0.0454
1,0.576,0.797,0.719,0,0,0,0,0,0.133,0.215,6,0.146
1,0.563,0.132,0.154,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.545,0.0982,0.342,0,0,0,0,0,0,0.149,5,0.583
0.15,0.559,0.0307,0.102,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0.6,0.589,0.182,0.223,0,0,0,0,0,0,0,0,0.136
1,0.64,0.349,0.349,0,0,0,0,0,0,0,0,0.0908
1,0.657,0.464,0.385,0,0,0,0,0,0,0,0,0.182
1,0.648,0.647,0.463,0,0,0,0,0,0,0.162,5,0.43
1,0.624,0.81,0.587,0,0,0,0,0,0,0.259,7,0.449
1,0.576,0.797,0.719,0,0,0,0,0,0,0,0,0.0908
1,0.563,0.132,0.154,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.545,0.201,0.324,0,0,0.528,0.75,0.1,0,0,0,0
1,0.542,0.266,0.36,0,0,0,0,0.133,0,0,0,0.0908
1,0.542,0.29,0.345,0,0,0,0,0,0,0,0,0.0454
1,0.542,0.323,0.336,0,0,0,0,0,0,0,0,0.0908
1,0.542,0.376,0.334,0,0,0,0,0,0,0,0,0.136
1,0.551,0.424,0.334,0.764,0.467,0,0,0,0,0,0,0.136
1,0.582,0.459,0.335,0.652,0,0,0,0,0,0,0,0
1,0.591,0.314,0.237,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.582,0.324,0.245,0,0,0,0,0,0,0,0,0
1,0.602,0.868,0.653,0,0,0,0,0,0,0,0,0.136
1,0.55,0.717,0.679,0,0,0,0,0,0,0,0,0
1,0.503,0.42,0.458,0,0,0,0,0,0,0,0,0
1,0.52,0.127,0.152,0,0,0,0,0,0,0,0,0.182
1,0.499,0.0722,0.0996,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.555,0.0876,0.165,0,0,0,0,0,0,0,0,0
1,0.542,0.231,0.373,0,0,0,0,0,0,0,0,0
1,0.542,0.266,0.36,0,0,0,0,0,0.233,0,0,0.363
1,0.542,0.29,0.345,0,0,0,0,0,0,0,0,0.0454
1,0.542,0.323,0.336,0,0,0,0,0,0,0,0,0.0908
1,0.542,0.376,0.334,0,0,0,0,0,0,0,0,0
0.15,0.559,0.0771,0.0929,0,0,0,0,0,0,0,0,0
0.6,0.579,0.286,0.222,0,0,0,0,0,0.6,0,0,0.0908
1,0.62,0.479,0.343,0,0,0,0,0,0.1,0,0,0
1,0.65,0.52,0.365,0,0,0,0,0,0,0,0,0.182
1,0.654,0.64,0.421,0,0,0,0,0,0,0,0,0
1,0.637,0.805,0.521,0,0,0,0,0,0,0,0,0.0908
1,0.602,0.868,0.653,0,0,0,0,0,0,0,0,0
1,0.55,0.717,0.679,0,0,0,0,0,0,0.518,14,0.352
1,0.503,0.42,0.458,0,0,0,0,0,0,0,0,0
1,0.482,0.167,0.189,0,0,0,0,0,0,0,0,0
1,0.562,0.0165,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0.15,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0.1,0.572,0.0628,0.0845,0,0,0,0,0,0,0,0,0.0908
1,0.648,0.647,0.463,0,0,0,0,0,0,0,0,0.59
0.5,0.595,0.401,0.309,0,0,0,0,0,0,0,0,0.0454
1,0.576,0.797,0.719,0,0,0,0,0,0,0,0,0.182
1,0.54,0.363,0.412,0,0,0,0,0,0,0,0,0.136
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.528,0.0162,0.0504,0,0,0,0,0,0.1,0.388,11,0.264
1,0.513,0.0194,0.051,0,0,0,0,0,0.133,0,0,0.388
1,0.465,0.039,0.122,0,0,0,0,0,0,0.326,9,0.222
1,0.487,0.0629,0.287,0,0,0,0,0,0.233,0.5,14,0.386
0.15,0.551,0.0238,0.09,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0.1,0.563,0.038,0.0788,0,0,0,0,0,0,0,0,0.0454
1,0.601,0.283,0.337,0,0,0,0,0,0,0,0,0.136
1,0.64,0.349,0.349,0,0,0,0,0,0,0,0,0
1,0.657,0.464,0.385,0,0,0,0,0,0,0,0,0.363
1,0.648,0.647,0.463,0,0,0,0,0,0,0,0,0.182
1,0.624,0.81,0.587,0,0,0,0,0,0,0.678,20,0.598
1,0.576,0.797,0.719,0,0,0,0,0,0,0.304,9,0.207
1,0.563,0.132,0.154,0,0,0,0,0,0,0.373,11,0.254
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.537,0.0339,0.143,0,0,0,0,0,0,0.39,11,0.311
0.65,0.535,0.0616,0.263,0,0,0,0,0,0,0.359,10,0.517
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0.402,11,0.274
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0.35,0.578,0.113,0.151,0,0,0,0,0,0,0,0,0.0454
1,0.64,0.349,0.349,0,0,0,0,0,0,0,0,0.182
1,0.657,0.464,0.385,0,0,0,0,0,0,0,0,0.182
1,0.639,0.581,0.421,0,0,0,0,0,0,0,0,0.0454
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.479,0.0239,0.0518,0,0,0,0,0,0.233,0.199,6,0.59
1,0.465,0.039,0.122,0,0,0,0,0,0,0.171,5,0.253
0.4,0.53,0.0326,0.129,0,0,0,0,0,0,0,0,0.0908
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0.1,0.567,0.0438,0.0792,0,0,0,0,0,0,0,0,0
1,0.64,0.349,0.349,0,0,0,0,0,0,0,0,0.227
1,0.657,0.464,0.385,0,0,0,0,0,0,0,0,0.272
1,0.648,0.647,0.463,0,0,0,0,0,0,0,0,0.0454
1,0.624,0.81,0.587,0,0,0,0,0,0,0,0,0
1,0.572,0.333,0.306,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.501,0.0591,0.275,0,0,0,0,0,0,0.474,13,1
0.15,0.551,0.0238,0.09,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
0.6,0.589,0.182,0.223,0,0,0,0,0,0.6,0,0,0.227
1,0.64,0.349,0.349,0,0,0,0,0,1,0,0,0.0908
1,0.657,0.464,0.385,0,0,0,0,0,0.283,0,0,0
1,0.648,0.647,0.463,0,0,0,0,0,0.1,0,0,0.272
1,0.624,0.81,0.587,0.135,0.1,0,0,0,0.133,0,0,0.0454
1,0.575,0.72,0.651,0.156,1,0,0,0,0,0,0,0.0454
1,0.562,0.0162,0.0504,0,0.3,0,0,0,0,0,0,0
1,0.562,0.0162,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
1,0.562,0.0185,0.0504,0,0,0,0,0,0,0,0,0
