occupants,plug_loads_other,plug_loads_tv,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,cooking_range,hot_water_fixtures
0.667,0.617,0.513,0.395,0,0,0,0,1,0.139
0.667,0.588,0.396,0.351,0,0,0,0,1,0
0.689,0.561,0.224,0.267,0,0,0,0,0.35,0
1,0.543,0.18,0.241,0,0,0,0,0.4,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.564,0.0303,0.119,0,0,0,0,0,0.0962
1,0.557,0.0653,0.245,0,0,0,0,0,0.439
1,0.55,0.124,0.396,0,0,0,0,0,0.418
1,0.55,0.142,0.381,0,0,0,0,0,0.157
1,0.55,0.158,0.367,0,0,0,0,0,0.102
1,0.556,0.128,0.271,0,0,0,0,0,0.212
0.728,0.562,0.0825,0.168,0,0,0,0,0,0.321
0.394,0.565,0.0633,0.125,0,0,0,0,0,0.312
0.311,0.568,0.0799,0.143,0,0,0,0,0,0.153
0.189,0.579,0.0678,0.108,0,0,0,0,0,0
0.333,0.593,0.12,0.153,0,0,0,0,0,0
0.333,0.601,0.153,0.163,0,0,0,0,0,0.231
0.333,0.6,0.207,0.185,0,0,0,0,0,0.277
0.333,0.593,0.264,0.223,0,0,0,0,0,0
0.333,0.58,0.279,0.269,0,0,0,0,0,0.0462
0.606,0.555,0.355,0.403,0,0,0,0,0,0
0.667,0.547,0.118,0.168,0,0,0,0,0,0
0.667,0.57,0.0184,0.0519,0,0,0,0,0,0
0.689,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.569,0.0202,0.0599,0,0,0,0,0,0
1,0.559,0.0496,0.179,0,0,0,0,0,0.139
0.728,0.562,0.0806,0.199,0,0,0,0,0,0.185
0.667,0.557,0.151,0.276,0,0,0,0,0,0.0924
0.644,0.557,0.172,0.261,0,0,0,0,0,0.266
0.333,0.563,0.106,0.154,0,0,0,0,0,0.37
0.333,0.563,0.114,0.15,0,0,0,0,0,0.0924
0.333,0.563,0.132,0.149,0,0,0,0,0,0.139
0.333,0.564,0.139,0.143,0,0,0,0,0,0.139
0.606,0.574,0.146,0.138,0,0,0,0,0.233,0.277
0.667,0.602,0.321,0.25,0,0,0,0,0,0.185
0.667,0.627,0.334,0.26,0,0,0,0,0,0.185
0.667,0.635,0.396,0.29,0.306,0.0667,0,0,0,0.185
0.667,0.625,0.514,0.35,0.746,0.867,0,0,0,0
0.667,0.607,0.576,0.424,0.545,0,0,0,0,0.127
0.667,0.571,0.278,0.285,0.564,0,0,0,0,0.0935
0.667,0.567,0.0488,0.0845,0,0,0,0,0,0
0.667,0.558,0.0448,0.0822,0,0,0,0,0,0
0.667,0.57,0.0184,0.0519,0,0,0,0,0,0
0.667,0.57,0.0184,0.0519,0,0,0,0,0,0
0.667,0.57,0.0184,0.0519,0,0,0,0,0,0
0.689,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.569,0.0202,0.0599,0,0,0,0,0,0.137
1,0.559,0.0464,0.171,0,0,0,0,0,0.494
0.811,0.567,0.0435,0.11,0,0,0,0,0,0
0.667,0.56,0.123,0.227,0,0,0,0,0.567,0.185
0.667,0.557,0.178,0.267,0,0,0,0,0.367,0
0.667,0.557,0.194,0.256,0,0,0,0,0,0.139
0.667,0.557,0.21,0.249,0,0,0,0,0.233,0.139
0.667,0.557,0.246,0.246,0.617,0.817,0,0,0,0.185
0.394,0.563,0.172,0.167,0,0.117,0,0,0,0.277
0.333,0.573,0.162,0.149,0,0,0,0,0,0
0.333,0.586,0.169,0.151,0,0,0,0,0,0.185
0.333,0.599,0.176,0.156,0,0,0,0,0,0.139
0.356,0.604,0.224,0.181,0,0,0,0,0,0
0.667,0.624,0.495,0.337,0,0,0,0,0.567,0.0462
0.667,0.574,0.0714,0.0869,0,0,0,0,0.367,0
0.667,0.57,0.0184,0.0519,0,0,0,0,0,0
0.667,0.57,0.0184,0.0519,0,0,0,0,0,0
0.667,0.57,0.0184,0.0519,0,0,0,0,0,0
0.667,0.57,0.0171,0.0519,0,0,0,0,0,0
0.667,0.57,0.0161,0.0519,0,0,0,0,0,0
0.667,0.57,0.0161,0.0519,0,0,0,0,0,0
0.667,0.57,0.0161,0.0519,0,0,0,0,0,0
0.856,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.563,0.0523,0.186,0,0,0,0,0,0.137
1,0.557,0.0877,0.281,0,0,0,0,0,0.184
1,0.557,0.0997,0.272,0,0,0,0,0,0.133
0.811,0.561,0.0824,0.204,0,0,0,0,0,0.168
0.856,0.556,0.127,0.264,0.521,0.567,0,0,0,0.0647
0.728,0.556,0.139,0.265,0.821,0.367,0,0,0,0.267
0.667,0.557,0.141,0.246,0.59,0,0,0,0,0.267
0.667,0.567,0.153,0.247,0,0,0,0,0,0.231
0.667,0.589,0.182,0.248,0,0,0,0,0,0.185
0.667,0.615,0.224,0.255,0,0,0,0,0,0.139
0.689,0.634,0.3,0.282,0,0,0,0,0.0667,0.0924
0.811,0.645,0.465,0.369,0,0,0,0,0.4,0.231
0.667,0.617,0.513,0.395,0,0,0,0,0,0.0457
0.667,0.589,0.542,0.485,0,0,0,0,0,0.163
0.667,0.554,0.412,0.458,0,0,0,0,0,0.0629
0.667,0.541,0.184,0.245,0,0,0,0,0,0.277
0.667,0.55,0.0492,0.0887,0,0,0,0,0,0
0.667,0.57,0.0161,0.0519,0,0,0,0,0,0
0.667,0.57,0.0161,0.0519,0,0,0,0,0,0
0.667,0.57,0.0161,0.0519,0,0,0,0,0,0
0.856,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
0.978,0.569,0.0172,0.0579,0,0,0,0,0,0.0411
0.667,0.553,0.0376,0.159,0,0,0,0,0,0.352
0.833,0.558,0.061,0.229,0,0,0,0,0,0.285
0.667,0.56,0.0739,0.23,0,0,0.0916,0.317,0.817,0.0462
0.667,0.557,0.0997,0.272,0,0,0.215,0.433,0.117,0.231
0.667,0.557,0.11,0.262,0,0,0.817,0,0,0.231
0.561,0.559,0.102,0.221,0,0,0.293,0,0,0.0462
0.333,0.563,0.0729,0.15,0,0,0.41,0,0,0
0.333,0.563,0.0784,0.149,0,0,0.346,0,0,0.277
0.333,0.568,0.0848,0.149,0,0,0.171,0,0.0667,0.231
0.439,0.584,0.128,0.181,0,0,0,0,0.867,0
0.478,0.603,0.165,0.197,0,0,0,0,0,0.139
0.439,0.611,0.202,0.2,0,0,0,0,0,0.0938
0.667,0.63,0.398,0.319,0,0,0,0,0,0
0.667,0.617,0.513,0.395,0,0,0,0,0,0
0.772,0.584,0.41,0.378,0,0,0,0,0,0.082
1,0.555,0.402,0.446,0,0,0,0,0,0.139
1,0.547,0.118,0.168,0,0,0,0,0,0
1,0.539,0.0564,0.0969,0,0,0,0,0.0667,0
1,0.548,0.0281,0.0653,0,0,0,0,0.4,0.0462
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.566,0.0172,0.0557,0,0,0,0,0,0.183
1,0.514,0.0423,0.179,0,0,0,0,0,0.672
0.811,0.543,0.0448,0.198,0,0,0,0,0.467,0.139
0.667,0.562,0.0451,0.17,0,0,0,0,0,0.231
0.667,0.563,0.0545,0.174,0,0,0,0,0,0.356
0.478,0.561,0.0747,0.21,0,0,0,0,0,0.381
0.333,0.563,0.0632,0.157,0,0,0,0,0,0.196
0.311,0.564,0.0638,0.146,0,0,0,0,0,0.0924
0.272,0.565,0.0633,0.132,0,0,0,0,0,0.0462
0.333,0.563,0.0784,0.149,0,0,0,0,0,0.139
0.417,0.569,0.103,0.174,0,0,0,0,0,0.139
0.144,0.571,0.0474,0.0941,0,0,0,0,0,0.185
0,0.57,0.0161,0.0519,0,0,0,0,0,0
0,0.57,0.0161,0.0519,0,0,0,0,0,0
0.0222,0.57,0.0161,0.0519,0,0,0,0,0,0
0.356,0.571,0.0342,0.0646,0,0,0,0,0,0
0.939,0.586,0.492,0.45,0,0,0,0,0,0.0784
1,0.555,0.402,0.446,0,0,0,0,0,0
1,0.549,0.114,0.164,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.569,0.0178,0.0599,0,0,0,0,0,0.137
0.978,0.556,0.0712,0.267,0,0,0,0,0,0.459
0.667,0.557,0.0877,0.281,0,0,0,0,0,0.231
0.667,0.557,0.0997,0.272,0,0,0,0,0,0.185
0.667,0.557,0.11,0.262,0,0,0,0,0,0.185
0.5,0.56,0.093,0.202,0,0,0,0,0,0.139
0.667,0.559,0.111,0.217,0,0,0,0,0,0.185
0.667,0.558,0.13,0.228,0,0,0,0,0.467,0.0565
0.478,0.566,0.112,0.191,0,0,0,0,0,0.139
0.333,0.58,0.0992,0.15,0,0,0,0,0,0.185
0.333,0.593,0.12,0.153,0,0,0,0,0,0.277
0.333,0.601,0.153,0.163,0,0,0,0,0,0.139
0.228,0.591,0.138,0.139,0,0,0,0,0,0
0.272,0.588,0.224,0.197,0,0,0,0,0,0.463
0.333,0.58,0.279,0.269,0,0,0.204,0.75,0,0
0.544,0.562,0.214,0.255,0,0,0,0,0,0
1,0.549,0.114,0.164,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.543,0.0216,0.0683,0,0,0,0,0,0.0934
1,0.515,0.0481,0.218,0.496,0.567,0,0,0.233,0.184
0.811,0.526,0.0663,0.305,0,0.367,0,0,0.567,0.465
0.667,0.553,0.074,0.289,0,0,0,0,0.7,0.413
0.667,0.557,0.0877,0.281,0,0,0,0,0.133,0.103
0.394,0.562,0.065,0.182,0,0,0,0,0,0.0581
0.333,0.563,0.0632,0.157,0,0,0,0,0.567,0.0593
0.356,0.563,0.0708,0.159,0,0,0,0,0.367,0.23
0.456,0.561,0.0916,0.186,0,0,0,0,0,0.16
0.272,0.565,0.0673,0.131,0,0,0,0,0.467,0.324
0.333,0.568,0.0848,0.149,0,0,0,0,0,0.0462
0.333,0.58,0.0992,0.15,0,0,0,0,0.467,0.0924
0.522,0.609,0.184,0.212,0,0,0,0,0,0.231
0.478,0.613,0.202,0.208,0,0,0,0,0,0.37
0.333,0.6,0.207,0.185,0,0,0,0,0,0
0.333,0.593,0.264,0.223,0,0,0,0,0,0.231
0.606,0.585,0.347,0.316,0,0,0,0,0,0.0462
0.667,0.562,0.214,0.255,0,0,0,0,0,0
0.939,0.547,0.118,0.168,0,0,0,0,0,0
1,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.56,0.0203,0.0651,0,0,0,0,0,0.67
0.978,0.535,0.0376,0.19,0,0,0,0,0,0.107
0.478,0.559,0.0464,0.171,0,0,0,0,0,0.139
0.333,0.563,0.0675,0.169,0,0,0,0,0.467,0.0462
0.606,0.558,0.139,0.255,0,0,0,0,0,0.291
0.478,0.561,0.132,0.206,0,0,0,0,0,0.0924
0.333,0.563,0.106,0.154,0,0,0,0,0,0.0918
0.333,0.563,0.114,0.15,0,0,0,0,0,0.27
0.167,0.567,0.0758,0.101,0,0,0,0,0.0667,0.0924
0.356,0.564,0.158,0.156,0,0,0,0,0.4,0.139
0.478,0.574,0.224,0.192,0,0,0.136,0.317,0,0.0924
0.522,0.596,0.255,0.207,0,0,0,0.95,0,0.37
0.583,0.62,0.295,0.235,0,0,0.0563,0,0,0.0924
0.583,0.627,0.35,0.26,0,0,0.139,0,0.317,0
0.667,0.625,0.514,0.35,0,0,0,0,0.15,0.0924
0.667,0.607,0.594,0.44,0,0,0,0,0,0
0.667,0.572,0.394,0.387,0,0,0,0,0,0.0506
0.667,0.567,0.0488,0.0845,0,0,0,0,0,0
0.833,0.565,0.029,0.0647,0,0,0,0,0,0
1,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.568,0.0187,0.0538,0,0,0,0,0,0.0413
0.894,0.546,0.0223,0.0775,0,0,0,0,0,0.159
0.478,0.547,0.0315,0.144,0,0,0,0,0,0.0462
0.144,0.565,0.0299,0.104,0,0,0,0,0,0.0924
0,0.57,0.0184,0.0519,0,0,0,0,0,0
0,0.57,0.0184,0.0519,0,0,0,0,0,0
0.189,0.566,0.0638,0.113,0,0,0,0,0,0.0924
0.333,0.563,0.106,0.154,0,0,0,0,0,0.324
0.333,0.563,0.114,0.15,0,0,0,0,0,0.324
0.311,0.564,0.124,0.143,0,0,0,0,0,0.0924
0.294,0.565,0.135,0.138,0,0,0,0,0,0.185
0.667,0.576,0.306,0.247,0,0,0,0,0,0.0462
0.667,0.602,0.321,0.25,0,0,0,0,0.317,0
0.667,0.627,0.334,0.26,0,0,0,0,0.15,0.185
0.667,0.635,0.396,0.29,0,0,0,0,0,0
0.667,0.625,0.514,0.35,0,0,0,0,0,0.0462
0.667,0.607,0.594,0.44,0,0,0,0,0,0.0462
0.667,0.572,0.538,0.517,0,0,0,0,0,0.0474
0.667,0.539,0.333,0.388,0,0,0,0,0,0.283
0.689,0.558,0.0497,0.0822,0,0,0,0,0,0
0.667,0.57,0.0171,0.0519,0,0,0,0,0,0
0.667,0.57,0.0161,0.0519,0,0,0,0,0,0
0.772,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.565,0.0194,0.07,0,0,0,0,0,0.135
1,0.52,0.0805,0.372,0,0,0,0,0.567,0.611
0.539,0.555,0.0605,0.244,0,0,0,0,0.133,0.181
0.333,0.563,0.0519,0.167,0,0,0,0,0,0.185
0.333,0.563,0.0579,0.162,0,0,0,0,0,0.44
0.417,0.562,0.0743,0.184,0,0,0,0,0,0.248
0.0833,0.569,0.0252,0.0707,0,0,0,0,0,0
0.333,0.57,0.0161,0.0519,0,0,0,0,0,0
0.522,0.566,0.0523,0.107,0,0,0,0,0,0.185
0.667,0.568,0.0848,0.149,0,0,0,0,0,0.0462
0.667,0.58,0.0992,0.15,0,0,0,0,0,0.0924
0.667,0.593,0.12,0.153,0,0,0,0,0,0.139
0.667,0.619,0.24,0.229,0,0,0,0,0,0.323
0.667,0.63,0.398,0.319,0,0,0,0,0,0.236
0.583,0.61,0.458,0.358,0,0,0,0,0,0.159
0.667,0.589,0.542,0.485,0,0,0.493,0.567,0,0
0.667,0.554,0.412,0.458,0,0,0.37,0.183,0,0.0924
0.667,0.533,0.2,0.263,0,0,0.408,0,0,0
0.667,0.539,0.0564,0.0969,0,0,0.438,0,0,0
0.667,0.537,0.0307,0.0681,0,0,0.475,0,0,0.0462
0.667,0.556,0.0197,0.0557,0,0,0.0942,0,0,0
0.667,0.57,0.0161,0.0519,0,0,0,0,0,0
0.856,0.57,0.0161,0.0519,0,0,0,0,0,0
0.978,0.554,0.0203,0.0662,0,0,0,0,0,0.161
0.667,0.556,0.0256,0.103,0,0,0,0,0,0.205
0.667,0.547,0.0518,0.226,0,0,0,0,0,0.309
0.478,0.557,0.0559,0.222,0,0,0,0,0,0.0685
0.144,0.567,0.0299,0.103,0,0,0,0,0,0.277
0.272,0.565,0.0508,0.141,0,0,0.433,0.75,0,0.37
0.439,0.561,0.0789,0.189,0,0,0.377,0,0,0.139
0.561,0.559,0.102,0.221,0,0,0.399,0,0,0.139
0.333,0.563,0.0729,0.15,0,0,0,0,0,0.231
0.0611,0.569,0.0271,0.0697,0,0,0,0,0,0.231
0,0.57,0.0161,0.0519,0,0,0,0,0,0
0,0.57,0.0161,0.0519,0,0,0,0,0,0
0.567,0.615,0.203,0.226,0,0,0,0,0,0.327
0.894,0.652,0.377,0.348,0,0,0,0,0,0.185
0.939,0.655,0.56,0.431,0.291,0.317,0,0,0,0.0924
1,0.64,0.761,0.566,0.231,0.85,0,0,0,0.179
0.894,0.598,0.723,0.627,0,0,0,0,0.0667,0
0.667,0.559,0.363,0.402,0,0,0,0,0.167,0
0.856,0.549,0.114,0.164,0,0,0,0,0,0.0965
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.556,0.0256,0.103,0,0,0,0,0,0.545
1,0.553,0.0376,0.159,0,0,0,0,0,0.294
0.978,0.562,0.0429,0.162,0,0,0,0,0,0.177
0.667,0.57,0.0161,0.0519,0,0,0,0,0,0
0.644,0.566,0.0411,0.113,0,0,0,0,0,0
0.333,0.563,0.0632,0.157,0,0,0,0,0,0.0462
0.311,0.564,0.0638,0.146,0,0,0,0,0.567,0.139
0.189,0.566,0.0502,0.107,0,0,0.438,0.567,0.367,0.139
0.583,0.56,0.11,0.198,0,0,0.34,0.183,0,0.564
0.333,0.568,0.0848,0.149,0,0,0.514,0,0,0.188
0.333,0.58,0.0992,0.15,0.402,0.567,0.0759,0,0,0.139
0.333,0.593,0.12,0.153,0.726,0.367,0,0,0,0.0924
0.333,0.601,0.153,0.163,0.598,0,0.113,0.0667,0,0.185
0.333,0.6,0.207,0.185,0,0,0.135,1,0,0.135
0.333,0.593,0.264,0.223,0,0,0,0.45,0,0.0998
0.522,0.58,0.279,0.269,0,0,0,0,0,0.217
0.667,0.563,0.204,0.243,0,0,0,0,0,0
0.667,0.57,0.0161,0.0519,0,0,0,0,0,0
0.667,0.57,0.0161,0.0519,0,0,0,0,0,0
0.667,0.57,0.0161,0.0519,0,0,0,0,0,0
0.772,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
0.978,0.57,0.0161,0.0519,0,0,0,0,0,0
0.583,0.56,0.0383,0.157,0,0,0,0,0,0.221
0.667,0.553,0.074,0.289,0,0,0,0,0,0.163
0.394,0.562,0.0578,0.188,0,0,0,0,0,0.0462
0.0611,0.569,0.0232,0.0725,0,0,0,0,0,0
0.189,0.566,0.0441,0.11,0,0,0,0,0,0.185
0.333,0.563,0.0673,0.152,0,0,0,0,0,0.0462
0.333,0.567,0.0388,0.0946,0,0,0,0,0,0.231
0.333,0.566,0.0523,0.107,0,0,0,0,0,0.139
0.333,0.568,0.0848,0.149,0,0,0,0,0,0.185
0.439,0.584,0.128,0.181,0,0,0,0,0,0.185
0.667,0.615,0.224,0.255,0,0,0,0,0.0667,0.139
0.772,0.642,0.338,0.311,0,0,0,0,0.633,0.0462
0.706,0.634,0.411,0.33,0,0,0,0,0,0.0924
0.333,0.593,0.264,0.223,0,0,0,0,0,0
0.522,0.581,0.424,0.403,0,0,0,0,0,0.138
0.667,0.56,0.353,0.39,0,0,0,0,0,0.142
0.856,0.556,0.0477,0.0868,0,0,0,0,0,0.035
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
0.978,0.558,0.0429,0.179,0,0,0,0,0,0.317
0.394,0.568,0.0207,0.0738,0,0,0,0,0,0.12
0.333,0.57,0.0161,0.0519,0,0,0,0,0,0
0.333,0.57,0.019,0.0591,0,0,0,0,0,0.0454
0.167,0.567,0.0385,0.106,0,0,0,0,0,0.102
0.272,0.565,0.0584,0.133,0,0,0,0,0.0667,0.276
0.667,0.557,0.13,0.247,0,0,0,0,0.4,0.273
0.667,0.557,0.141,0.246,0,0,0,0,0.0667,0.315
0.622,0.566,0.144,0.234,0,0,0,0,0.167,0.398
0.294,0.584,0.0968,0.139,0,0,0,0,0,0.189
0.667,0.615,0.224,0.255,0,0,0,0,0.567,0.343
0.561,0.621,0.241,0.237,0,0,0,0,0.133,0.184
0.522,0.616,0.331,0.268,0,0,0,0,0,0.0462
0.667,0.617,0.513,0.395,0,0,0,0,0,0
0.667,0.589,0.542,0.485,0,0,0,0,0,0.0989
0.667,0.568,0.277,0.301,0,0,0,0,0,0.0977
0.667,0.57,0.0161,0.0519,0,0,0,0,0,0
0.667,0.57,0.0184,0.0519,0,0,0,0,0,0
0.667,0.57,0.0184,0.0519,0,0,0,0,0,0
0.667,0.57,0.0184,0.0519,0,0,0,0,0,0
0.939,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.57,0.0184,0.0519,0,0,0,0,0,0
1,0.57,0.0184,0.0519,0,0,0,0,0,0
0.978,0.569,0.0202,0.0599,0,0,0,0,0,0.0452
0.667,0.559,0.0464,0.171,0,0,0,0,0,0.103
0.667,0.563,0.0675,0.169,0,0,0,0,0,0.304
0.667,0.56,0.123,0.227,0,0,0,0,0.567,0.2
0.667,0.557,0.178,0.267,0,0,0,0,0.367,0.321
0.478,0.561,0.144,0.199,0,0,0,0,0,0.0997
0.333,0.563,0.114,0.15,0,0,0,0,0.233,0.185
0.333,0.563,0.132,0.149,0,0,0,0,0,0.324
0.356,0.567,0.084,0.101,0,0,0,0,0,0.0924
0.667,0.574,0.234,0.198,0,0,0,0,0,0.139
0.667,0.586,0.169,0.151,0,0,0,0,0,0.185
0.5,0.608,0.228,0.19,0.333,0.317,0,0,0,0.0924
0.667,0.635,0.396,0.29,0.758,0.617,0,0,0,0.139
0.667,0.625,0.514,0.35,0.442,0,0,0,0,0.0462
0.667,0.607,0.576,0.424,0,0,0,0,0,0
0.667,0.572,0.2,0.214,0,0,0,0,0,0
0.689,0.568,0.0232,0.0566,0,0,0,0,0,0
0.833,0.556,0.0535,0.0868,0,0,0,0,0,0
1,0.537,0.0446,0.0767,0,0,0,0,0,0
1,0.537,0.0285,0.06,0,0,0,0,0,0
1,0.556,0.0197,0.0519,0,0,0,0,0,0
0.978,0.57,0.0184,0.0519,0,0,0,0,0,0
0.667,0.57,0.0184,0.0519,0,0,0,0,0,0
0.667,0.57,0.0184,0.0519,0,0,0,0,0,0
0.667,0.57,0.0184,0.0519,0,0,0,0,0,0
0.667,0.564,0.0381,0.127,0,0,0,0,0,0.0776
0.667,0.557,0.117,0.287,0,0,0,0,0,0.269
0.394,0.562,0.0967,0.184,0,0,0,0,0,0.0924
0.333,0.563,0.0981,0.16,0,0,0,0,0,0.0924
0.333,0.563,0.106,0.154,0,0,0,0,0,0.0924
0.333,0.563,0.114,0.15,0,0,0,0,0,0.185
0.333,0.563,0.132,0.149,0,0,0,0,0,0.647
0.333,0.564,0.149,0.149,0,0,0,0,0,0.0462
0.439,0.575,0.208,0.18,0,0,0,0,0.317,0.185
0.689,0.604,0.331,0.257,0,0,0,0,0.15,0.23
1,0.656,0.492,0.365,0,0,0,0,0,0.134
1,0.667,0.585,0.409,0,0,0.178,0.317,0,0.0659
0.811,0.638,0.621,0.413,0,0,0.607,0.433,0,0.0462
0.667,0.607,0.576,0.424,0,0,0.312,0,0,0.0462
0.667,0.571,0.0672,0.0953,0,0,0,0,0,0
0.667,0.57,0.0184,0.0519,0,0,0,0,0,0
0.833,0.556,0.0515,0.0839,0,0,0,0,0,0
0.939,0.544,0.0481,0.0841,0,0,0,0,0,0
1,0.556,0.026,0.0632,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.568,0.0167,0.0538,0,0,0,0,0,0
1,0.542,0.0292,0.116,0,0,0,0,0,0.349
0.978,0.548,0.0501,0.218,0,0,0,0,0,0.392
0.667,0.562,0.0451,0.17,0,0,0,0,0,0.286
0.478,0.567,0.0299,0.103,0,0,0,0,0,0.0527
0.333,0.566,0.0411,0.113,0,0,0,0,0,0
0.333,0.563,0.0632,0.157,0,0,0,0,0,0.0462
0.333,0.563,0.0673,0.152,0,0,0,0,0,0.37
0.333,0.563,0.0729,0.15,0,0,0,0,0,0.0924
0.333,0.563,0.0784,0.149,0,0,0,0,0,0.324
0.333,0.568,0.0848,0.149,0,0,0,0,0,0.231
0.333,0.58,0.0992,0.15,0,0,0,0,0,0.185
0.439,0.602,0.156,0.186,0,0,0,0,0,0.0924
0.394,0.606,0.174,0.182,0,0,0,0,0,0.0462
0.333,0.6,0.207,0.185,0,0,0,0,0,0
0.439,0.6,0.35,0.284,0,0,0,0,0,0.0486
0.667,0.588,0.396,0.351,0,0,0,0,0,0
0.667,0.571,0.0631,0.0953,0,0,0,0,0,0
0.667,0.57,0.0161,0.0519,0,0,0,0,0,0
0.667,0.57,0.0161,0.0519,0,0,0,0,0,0
0.667,0.57,0.0161,0.0519,0,0,0,0,0,0
0.667,0.57,0.0161,0.0519,0,0,0,0,0,0
0.667,0.57,0.0161,0.0519,0,0,0,0,0,0
0.856,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
1,0.57,0.0161,0.0519,0,0,0,0,0,0
0.894,0.567,0.0224,0.0817,0,0,0,0,0,0
0.667,0.566,0.0342,0.119,0,0,0,0,0,0.128
0.667,0.563,0.0519,0.167,0,0,0,0,0,0.782
0.478,0.567,0.0329,0.101,0,0,0,0,0,0.141
0.333,0.57,0.0161,0.0519,0,0,0,0,0,0
0.522,0.563,0.0756,0.163,0,0,0,0,0,0.139
0.667,0.557,0.13,0.247,0,0,0,0,0,0.479
0.561,0.559,0.12,0.216,0,0,0,0,0,0.23
0.606,0.568,0.142,0.229,0,0,0,0,0,0.601
0.478,0.58,0.13,0.192,0,0,0,0,0.0667,0.324
0.522,0.609,0.184,0.212,0,0,0,0,0.167,0.275
0.561,0.621,0.241,0.237,0,0,0,0,0,0.156
0.439,0.609,0.276,0.232,0,0,0,0,0,0.139
0.667,0.606,0.359,0.287,0,0,0,0,0,0
0.667,0.58,0.279,0.269,0,0,0,0,0,0.0462
