occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,hot_water_showers,hot_water_showers_minutes
1,0.168,0.168,0.133,0,0,0,0.421,0.555,0.0654,0,0,0.152,0.197,12
0.667,0.164,0.164,0.1,0,0,0,0.421,0.555,0.0826,0,0,0,0,0
0.667,0.16,0.16,0,0,0,0,0.421,0.555,0.0961,0,0,0,0,0
0.667,0.154,0.154,0,0.583,0,0,0.421,0.555,0.104,0.676,0,0,0,0
1,0.352,0.352,0,0.117,0,0,0.421,0.542,0.297,0.0713,0,0,0,0
0.667,0.249,0.249,0,0,0,0,0.421,0.548,0.24,0,0,0.428,0,0
0.667,0.249,0.249,0,0,0,0,0.421,0.548,0.273,0,0,0.252,0.0489,3
1,0.351,0.351,0,0,0,0,0.421,0.568,0.441,0,0,0.168,0.218,12
1,0.363,0.363,0.133,0.7,0,0,0.421,0.606,0.464,0.445,0,0.262,0.228,14
1,0.404,0.404,0.1,0,0,0,0.421,0.645,0.479,0.552,0,0.107,0.0829,5
1,0.351,0.351,0,0,0,0,0.749,0.626,0.383,0.664,0,0.257,0,0
1,0.454,0.454,0,0,0.532,0,0.807,0.617,0.501,0.671,0.0193,0.128,0,0
1,0.806,0.806,0,0,0.426,0.45,1,0.619,0.873,0.261,0,0.128,0,0
1,0.851,0.851,0,0,0,0,1,0.568,0.806,0,0,0.171,0,0
1,0.561,0.561,0,0,0,0,1,0.516,0.509,0,0,0,0,0
1,0.116,0.116,0,0,0,0,0.614,0.533,0.0894,0,0,0.0428,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.237,0.0993,6
1,0.11,0.11,0,0,0,0,0.14,0.558,0.0289,0,0,0.224,0.291,10
0.667,0.143,0.143,0,0,0,0,0.281,0.57,0.0296,0,0,0.0782,0.101,6
0.333,0.172,0.172,0.25,0,0,0,0.281,0.585,0.0368,0,0,0,0,0
0.333,0.175,0.175,0,0,0,0,0.281,0.591,0.0427,0,0,0.257,0,0
0.333,0.174,0.174,0,0,0,0,0.281,0.591,0.0486,0,0,0.3,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0428,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0428,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0857,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.0495,0.0495,0.217,0.167,0,0,0.421,0.562,0.0159,0.304,0,0,0,0
0.333,0.162,0.162,0.0333,0.817,0,0,0.281,0.601,0.0774,0.565,0,0,0,0
0.333,0.172,0.172,0,0,0,0,0.281,0.616,0.0938,0,0,0,0,0
0.667,0.35,0.35,0.25,0,0,0,0.14,0.702,0.21,0,0,0,0,0
1,0.655,0.655,0,0,0,0,0,0.788,0.413,0,0,0.0857,0,0
1,0.829,0.829,0,0,0,0,0,0.772,0.578,0,0,0.436,0.0652,4
1,0.905,0.905,0,0,0,0,0,0.741,0.713,0,0,0,0,0
1,0.821,0.821,0,0,0,0,0,0.679,0.676,0,0,0.128,0,0
1,0.356,0.356,0,0,0,0,0.14,0.599,0.278,0,0,0,0,0
1,0.116,0.116,0,0,0,0,0.281,0.565,0.0695,0,0,0.128,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0506,0.0506,0,0,0,0,0.281,0.56,0.0178,0,0,0,0,0
1,0.0798,0.0798,0,0,0,0,0.281,0.56,0.0224,0,0,0,0,0
0.667,0.236,0.236,0,0,0,0,0.14,0.578,0.0433,0,0,0.225,0.292,16
0.333,0.172,0.172,0,0,0,0,0.281,0.585,0.0368,0,0,0.313,0.24,14
0.333,0.175,0.175,0,0,0,0,0.281,0.591,0.0427,0,0,0.132,0.0603,4
0.333,0.174,0.174,0,0,0.894,0.183,0.281,0.591,0.0486,0,0.513,0.128,0,0
0.333,0.17,0.17,0,0,0,1,0.281,0.591,0.0532,0,0.577,0.0857,0,0
0.333,0.164,0.164,0,0,0,0,0.281,0.591,0.0577,0,0,0.171,0,0
0.333,0.16,0.16,0,0,0,0,0.281,0.591,0.0604,0,0,0.214,0,0
0.333,0.159,0.159,0,0,0,0,0.281,0.591,0.0669,0,0,0.257,0,0
0.333,0.159,0.159,0,0,0,0,0.281,0.591,0.0702,0,0,0,0,0
0.667,0.274,0.274,0,0,0,0,0.14,0.64,0.139,0,0,0,0,0
1,0.417,0.417,0.217,0,0,0,0,0.726,0.25,0,0,0.0428,0,0
1,0.501,0.501,0.0333,0.733,0,0,0,0.772,0.307,0.628,0,0.214,0,0
1,0.655,0.655,0,0,0,0,0,0.788,0.413,0.134,0,0.406,0.471,26
1,0.829,0.829,0,0,0,0,0,0.772,0.578,0,0,0.355,0.146,8
1,0.905,0.905,0,0,0,0,0,0.741,0.713,0,0,0.171,0,0
1,0.821,0.821,0,0,0,0,0,0.679,0.676,0,0,0.257,0,0
1,0.203,0.203,0,0,0,0,0.281,0.58,0.147,0,0,0.0428,0,0
1,0.116,0.116,0,0,0,0,0.281,0.565,0.0695,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.143,0.143,0,0,0,0,0.281,0.57,0.0296,0,0,0.224,0.291,17
1,0.417,0.417,0,0,0,0,0,0.633,0.0786,0,0,0.166,0.216,12
0.333,0.175,0.175,0,0,0,0,0.281,0.591,0.0427,0,0,0,0,0
0.333,0.174,0.174,0,0,0,0,0.281,0.591,0.0486,0,0,0,0,0
0.333,0.17,0.17,0,0,0,0,0.281,0.591,0.0532,0,0,0.0428,0,0
0.333,0.164,0.164,0,0,0,0,0.281,0.591,0.0577,0,0,0.171,0,0
0.333,0.16,0.16,0,0,0,0,0.281,0.591,0.0604,0,0,0,0,0
0.333,0.159,0.159,0,0,0,0,0.281,0.591,0.0669,0,0,0,0,0
0.333,0.159,0.159,0,0,0,0,0.281,0.591,0.0702,0,0,0.0428,0,0
0.333,0.162,0.162,0.217,0,0,0,0.281,0.601,0.0774,0,0,0.128,0,0
0.333,0.172,0.172,0.283,0,0,0,0.281,0.616,0.0938,0,0,0.0428,0,0
0.667,0.35,0.35,0,0,0,0,0.14,0.702,0.21,0,0,0.0428,0,0
1,0.453,0.453,0,0,0,0,0.14,0.712,0.28,0,0,0.214,0,0
1,0.569,0.569,0,0,0,0,0.14,0.702,0.39,0,0,0.246,0,0
1,0.905,0.905,0,0,0,0,0,0.741,0.713,0,0,0.235,0.139,8
1,0.564,0.564,0,0,0,0,0.14,0.64,0.456,0,0,0.171,0,0
1,0.203,0.203,0,0,0,0,0.281,0.58,0.147,0,0,0,0,0
1,0.116,0.116,0,0,0,0,0.281,0.565,0.0695,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.171,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0428,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0506,0.0506,0,0,0,0,0.281,0.56,0.0178,0,0,0.336,0.436,24
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.667,0.172,0.172,0,0,0,0,0.281,0.585,0.0368,0,0,0.248,0.321,18
0.667,0.301,0.301,0,0,0,0,0.14,0.62,0.0695,0,0,0.21,0.273,15
0.667,0.299,0.299,0,0,0,0,0.14,0.62,0.0813,0,0,0.1,0.13,7
0.667,0.291,0.291,0,0,0,0,0.14,0.62,0.0905,0,0,0.0591,0.0767,5
0.333,0.164,0.164,0.467,0,0,0,0.281,0.591,0.0577,0,0,0.128,0,0
0.333,0.16,0.16,0.0333,0,0,0,0.281,0.591,0.0604,0,0,0.214,0,0
0.333,0.159,0.159,0,0,0,0,0.281,0.591,0.0669,0,0,0.0857,0,0
0.333,0.159,0.159,0,0,0,0,0.281,0.591,0.0702,0,0,0.0428,0,0
0.667,0.274,0.274,0,0,0,0,0.14,0.64,0.139,0,0,0.0857,0,0
0.667,0.294,0.294,0.25,0,0,0,0.14,0.671,0.172,0,0,0.257,0,0
1,0.501,0.501,0,0,0,0,0,0.772,0.307,0,0,0.0428,0,0
1,0.655,0.655,0,0.167,0,0,0,0.788,0.413,0.328,0,0.0857,0,0
1,0.829,0.829,0,0.567,0,0,0,0.772,0.578,0.491,0,0.171,0,0
1,0.905,0.905,0,0,0,0,0,0.741,0.713,0,0,0.25,0.102,6
1,0.821,0.821,0,0,0,0,0,0.679,0.676,0,0,0.214,0,0
1,0.203,0.203,0,0,0,0,0.281,0.58,0.147,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0582,0.0754,5
1,0.417,0.417,0,0,0,0,0,0.633,0.0786,0,0,1,0.297,11
0.667,0.301,0.301,0,0,0,0,0.14,0.62,0.0695,0,0,0.139,0.18,10
0.667,0.299,0.299,0,0,0,0,0.14,0.62,0.0813,0,0,0.231,0.3,17
0.667,0.291,0.291,0,0,0,0,0.14,0.62,0.0905,0,0,0.369,0.146,8
0.667,0.279,0.279,0,0,0,0,0.14,0.62,0.0996,0,0,0.476,0.118,7
0.667,0.271,0.271,0,0,0,0,0.14,0.62,0.105,0,0,0.487,0.298,17
0.667,0.269,0.269,0,0,0,0,0.14,0.62,0.118,0,0,0.0428,0,0
0.667,0.269,0.269,0,0,0,0,0.14,0.62,0.125,0,0,0.257,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0857,0,0
0.667,0.172,0.172,0,0,0,0,0.281,0.616,0.0938,0,0,0.214,0,0
1,0.35,0.35,0.217,0,0,0,0.14,0.702,0.21,0,0,0.214,0,0
1,0.453,0.453,0.0333,0,0,0,0.14,0.712,0.28,0,0,0,0,0
1,0.569,0.569,0,0,0,0,0.14,0.702,0.39,0,0,0.214,0,0
1,0.62,0.62,0.217,0,0,0,0.14,0.681,0.481,0,0,0.0857,0,0
1,0.564,0.564,1,0,0,0,0.14,0.64,0.456,0,0,0.219,0.117,7
1,0.356,0.356,0.533,0,0,0,0.14,0.599,0.278,0,0,0.255,0.109,7
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.471,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0798,0.0798,0,0,0,0,0.281,0.56,0.0213,0,0,0,0,0
1,0.143,0.143,0,0,0,0,0.281,0.57,0.0278,0,0,0,0,0
1,0.0495,0.0495,0.717,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
0.667,0.175,0.175,0.0333,0,0,0,0.281,0.591,0.0586,0,0,0,0,0
0.667,0.174,0.174,0,0.417,0,0,0.281,0.591,0.0737,0.521,0,0.214,0,0
0.667,0.17,0.17,0,0.567,0,0,0.281,0.591,0.0855,0.37,0,0.164,0.213,12
0.667,0.164,0.164,0,0,0,0,0.281,0.591,0.0927,0,0,0.12,0.1,6
0.667,0.16,0.16,0,0,0,0,0.281,0.591,0.0986,0,0,0.799,0.118,7
0.667,0.159,0.159,0,0,0,0,0.281,0.591,0.114,0,0,0.268,0.237,14
0.667,0.159,0.159,0,0,0,0,0.281,0.591,0.129,0,0,0,0,0
0.667,0.162,0.162,0,0,0,0,0.281,0.601,0.14,0,0,0.184,0.183,11
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.171,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.171,0,0
0.333,0.251,0.251,0,0,0,0,0.281,0.637,0.177,0,0,0,0,0
0.333,0.309,0.309,0.717,0,0,0,0.281,0.632,0.228,0,0,0,0,0
0.667,0.62,0.62,0.283,0,0,0,0.14,0.681,0.514,0,0,0,0,0
0.667,0.564,0.564,0,0,0,0,0.14,0.64,0.475,0,0,0.214,0,0
0.333,0.203,0.203,0,0,0,0,0.281,0.58,0.16,0,0,0,0,0
0.333,0.116,0.116,0,0,0,0,0.281,0.565,0.0796,0,0,0.0428,0,0
0.667,0.099,0.099,0,0,0,0,0.14,0.558,0.0637,0,0,0.0428,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.0428,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.102,0.132,8
1,0.143,0.143,0,0,0,0,0.281,0.57,0.0278,0,0,0.0891,0.116,7
1,0.172,0.172,0,0,0,0,0.281,0.585,0.0403,0,0,0.189,0.245,14
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
0.667,0.174,0.174,0,0,0,0,0.281,0.591,0.0737,0,0,0.0428,0,0
0.667,0.17,0.17,0,0.733,0,0,0.281,0.591,0.0855,0.643,0,0.0857,0,0
0.667,0.279,0.279,0,0,0,0,0.14,0.62,0.167,0.759,0,0.0428,0,0
0.667,0.271,0.271,0,0,0.638,0,0.14,0.62,0.179,0,0.416,0.0428,0,0
0.667,0.269,0.269,0,0,0.255,0.683,0.14,0.62,0.21,0,0.416,0.171,0,0
0.667,0.269,0.269,0,0,0,0.0167,0.14,0.62,0.239,0,0.756,0.128,0,0
0.667,0.274,0.274,0.217,0,0,0,0.14,0.64,0.263,0,0.613,0,0,0
0.667,0.294,0.294,1,0,0,0,0.14,0.671,0.276,0,0,0,0,0
0.667,0.35,0.35,0.283,0,0,0,0.14,0.702,0.285,0,0,0.0857,0,0
1,0.655,0.655,0,0,0,0,0,0.788,0.493,0,0,0.3,0,0
1,0.829,0.829,0,0,0,0,0,0.772,0.649,0,0,0.466,0.438,25
1,0.905,0.905,0,0,0,0,0,0.741,0.763,0,0,0.0465,0.0178,1
1,0.821,0.821,0,0,0,0,0,0.679,0.704,0,0,0.222,0.121,7
1,0.51,0.51,0,0,0,0,0,0.618,0.444,0,0,0.0524,0.068,4
1,0.183,0.183,0,0,0,0,0.14,0.568,0.141,0,0,0.257,0,0
1,0.0743,0.0743,0,0,0,0,0.281,0.56,0.0348,0,0,0.0428,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0428,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0.25,0.167,0,0,0.421,0.562,0.0159,0.241,0,0,0,0
1,0.236,0.236,0.217,0.817,0.596,0.167,0.14,0.578,0.0433,0.297,0.426,0.232,0.301,18
1,0.417,0.417,0.0333,0,0,0.783,0,0.633,0.0786,0,0.524,0,0,0
0.667,0.301,0.301,0.717,0,0,0,0.14,0.62,0.0695,0,0.389,0,0,0
0.667,0.299,0.299,0.283,0,0,0,0.14,0.62,0.0813,0,0,0.0857,0,0
0.333,0.17,0.17,0.25,0,0,0,0.281,0.591,0.0532,0,0,0.128,0,0
0.333,0.164,0.164,0,0,0,0,0.281,0.591,0.0577,0,0,0,0,0
0.333,0.16,0.16,0.25,0,0,0,0.281,0.591,0.0604,0,0,0,0,0
0.667,0.269,0.269,0.5,0,0,0,0.14,0.62,0.118,0,0,0.0428,0,0
0.667,0.269,0.269,0,0,0,0,0.14,0.62,0.125,0,0,0.0857,0,0
0.667,0.274,0.274,0,0,0.596,0.167,0.14,0.64,0.139,0,0.251,0.0428,0,0
0.667,0.294,0.294,0.217,0,0,0.3,0.14,0.671,0.172,0,0.441,0.087,0.113,7
0.667,0.35,0.35,0.0333,0,0,0,0.14,0.702,0.21,0,0,0.188,0.133,8
0.667,0.453,0.453,0,0,0,0,0.14,0.712,0.28,0,0,0.257,0.111,6
1,0.829,0.829,0,0,0,0,0,0.772,0.578,0,0,0.345,0.281,16
1,0.905,0.905,0,0,0,0,0,0.741,0.713,0,0,0.0857,0,0
1,0.821,0.821,0,0,0,0,0,0.679,0.676,0,0,0.171,0,0
1,0.203,0.203,0,0,0,0,0.281,0.58,0.147,0,0,0.0428,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0428,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0428,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0.217,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.143,0.143,1,0,0.319,0,0.281,0.57,0.0296,0,0.148,0.32,0.21,12
1,0.172,0.172,0.283,0,0.277,0.667,0.281,0.585,0.0368,0,0.738,0.0906,0.117,7
1,0.427,0.427,0,0,0,0.283,0,0.649,0.0963,0,0,0.205,0.266,15
0.667,0.299,0.299,0,0,0,0,0.14,0.62,0.0813,0,0,0.0503,0.0652,4
0.667,0.291,0.291,0,0,0,0,0.14,0.62,0.0905,0,0,0.734,0.285,17
0.667,0.279,0.279,0,0,0,0,0.14,0.62,0.0996,0,0,0.122,0.102,6
0.333,0.16,0.16,0,0,0,0,0.281,0.591,0.0604,0,0,0.0857,0,0
0.333,0.159,0.159,0,0,0,0,0.281,0.591,0.0669,0,0,0,0,0
0.333,0.159,0.159,0,0,0,0,0.281,0.591,0.0702,0,0,0.214,0,0
0.333,0.162,0.162,0,0,0,0,0.281,0.601,0.0774,0,0,0,0,0
0.333,0.172,0.172,0,0,0,0,0.281,0.616,0.0938,0,0,0,0,0
0.667,0.35,0.35,0,0,0,0,0.14,0.702,0.21,0,0,0.171,0,0
0.667,0.251,0.251,0,0.667,0,0,0.281,0.637,0.148,0.44,0,0.171,0,0
1,0.829,0.829,0,0.317,0,0,0,0.772,0.578,0.737,0,0.514,0,0
1,0.62,0.62,0,0,0,0,0.14,0.681,0.481,0.272,0,0.0428,0,0
1,0.307,0.307,0,0,0,0,0.281,0.601,0.236,0,0,0.171,0,0
1,0.203,0.203,0,0,0,0,0.281,0.58,0.147,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0857,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.236,0.236,0,0,0,0,0.14,0.578,0.0433,0,0,0.771,1,26
0.667,0.295,0.295,0,0,0,0,0.14,0.609,0.0577,0,0,0.358,0.464,26
0.667,0.301,0.301,0,0,0,0,0.14,0.62,0.0695,0,0,0.312,0.137,8
0.333,0.174,0.174,0,0,0,0,0.281,0.591,0.0486,0,0,0.0428,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.428,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.159,0.159,0,0,0,0,0.281,0.591,0.0702,0,0,0,0,0
0.667,0.274,0.274,0,0,0,0,0.14,0.64,0.139,0,0,0,0,0
0.667,0.294,0.294,0,0,0,0,0.14,0.671,0.172,0,0,0,0,0
0.667,0.35,0.35,0,0,0,0,0.14,0.702,0.21,0,0,0.282,0.143,8
0.667,0.453,0.453,0,0,0.638,0,0.14,0.712,0.28,0,0.0225,0.388,0.0587,4
0.667,0.569,0.569,0,0,0.255,0.683,0.14,0.702,0.39,0,0,0.0601,0.0779,5
1,0.905,0.905,0,0,0,0.267,0,0.741,0.713,0,0,0.313,0.239,8
1,0.564,0.564,0,0,0,0,0.14,0.64,0.456,0,0,0.0857,0,0
1,0.203,0.203,0,0,0,0,0.281,0.58,0.147,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0428,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0798,0.0798,0,0,0,0,0.281,0.56,0.0224,0,0,0.51,0.661,36
0.667,0.236,0.236,0,0,0,0,0.14,0.578,0.0433,0,0,0.125,0.162,9
0.667,0.295,0.295,0,0,0,0,0.14,0.609,0.0577,0,0,0.19,0.246,14
0.333,0.175,0.175,0,0,0,0,0.281,0.591,0.0427,0,0,0.193,0.139,8
0.333,0.174,0.174,0,0,0,0,0.281,0.591,0.0486,0,0,0.611,0.348,19
0.333,0.17,0.17,0.217,0,0,0,0.281,0.591,0.0532,0,0,0,0,0
0.333,0.164,0.164,0.783,0,0,0,0.281,0.591,0.0577,0,0,0.0918,0.119,7
0.667,0.271,0.271,0,0,0,0,0.14,0.62,0.105,0,0,0.0857,0,0
0.667,0.159,0.159,0,0,0,0,0.281,0.591,0.0669,0,0,0.0428,0,0
0.333,0.159,0.159,0,0,0,0,0.281,0.591,0.0702,0,0,0.115,0.0931,6
0.667,0.274,0.274,0,0,0,0,0.14,0.64,0.139,0,0,0.438,0.291,17
0.667,0.294,0.294,0,0.417,0,0,0.14,0.671,0.172,0.452,0,0.111,0.0878,5
0.667,0.35,0.35,0,0.317,0,0,0.14,0.702,0.21,0.61,0,0.315,0.131,8
0.667,0.453,0.453,0,0,0,0,0.14,0.712,0.28,0.141,0,0.116,0.0946,6
1,0.829,0.829,0,0.733,0,0,0,0.772,0.578,0.626,0,0.128,0,0
1,0.905,0.905,0,0,0,0,0,0.741,0.713,0,0,0.351,0.288,17
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.132,0.0606,4
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0428,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0743,0.0743,0,0,0,0,0.281,0.56,0.0348,0,0,0,0,0
1,0.0578,0.0578,0,0,0,0,0.281,0.56,0.0224,0,0,0,0,0
1,0.0495,0.0495,0.217,0,0,0,0.281,0.56,0.0165,0,0,0,0,0
1,0.0495,0.0495,0.283,0,0,0,0.281,0.56,0.0152,0,0,0.145,0.189,11
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.257,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.246,0.208,12
0.667,0.172,0.172,0,0,0,0,0.281,0.585,0.0368,0,0,0.324,0.142,8
0.667,0.301,0.301,0,0,0,0,0.14,0.62,0.0695,0,0,0.264,0.343,20
0.667,0.299,0.299,0,0,0,0,0.14,0.62,0.0813,0,0,0.1,0.13,8
0.333,0.17,0.17,0.217,0,0,0,0.281,0.591,0.0532,0,0,0,0,0
0.333,0.164,0.164,0.283,0,0,0,0.281,0.591,0.0577,0,0,0.086,0.056,4
0.667,0.16,0.16,0,0,0,0,0.281,0.591,0.0604,0,0,0.0857,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0857,0,0
0.333,0.162,0.162,0.25,0,0,0,0.281,0.601,0.0774,0,0,0.385,0,0
0.667,0.294,0.294,0,0,0,0,0.14,0.671,0.172,0,0,0,0,0
0.667,0.35,0.35,0,0,0,0,0.14,0.702,0.21,0,0,0.0857,0,0
1,0.655,0.655,0,0,0,0,0,0.788,0.413,0,0,0.128,0,0
1,0.829,0.829,0,0,0,0,0,0.772,0.578,0,0,0.128,0,0
1,0.905,0.905,0,0,0,0,0,0.741,0.713,0,0,0.269,0.182,11
1,0.307,0.307,0,0,0,0,0.281,0.601,0.236,0,0,0.171,0,0
1,0.203,0.203,0,0,0,0,0.281,0.58,0.147,0,0,0.257,0,0
1,0.116,0.116,0,0,0,0,0.281,0.565,0.0695,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.0428,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
