plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,occupants,hot_water_fixtures
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0.132
0.621,0.0355,0.281,0.151,0,0,0,0,0,0,0.667,0.713
0.719,0.074,0.14,0.316,0,0,0,0,0,0.25,0.667,0.277
0.647,0.0527,0.281,0.192,0,0,0,0,0,0,0.667,0.0394
0.647,0.0604,0.281,0.196,0,0,0,0,0,0,0.667,0
0.732,0.117,0.14,0.334,0,0,0,0,0,0,0.667,0.158
0.732,0.129,0.14,0.322,0,0,0,0,0,0,0.667,0.213
0.732,0.136,0.14,0.313,0,0,0,0,0,0,0.667,0.333
0.732,0.153,0.14,0.311,0,0,0,0,0,0,0.667,0
0.647,0.0888,0.281,0.182,0,0,0,0,0,0,0.333,0
0.66,0.0982,0.281,0.196,0.396,0.533,0,0,0,0,0.333,0.251
0.797,0.224,0.14,0.418,0.476,0,0,0,0,0,0.667,0.354
0.836,0.273,0.14,0.548,0,0,0,0,0,0.25,0.667,0.0394
0.993,0.541,0,0.979,0.393,0.567,0,0,0,0,1,0.0788
0.836,0.51,0.14,0.677,0.436,0.233,0,0,0,0,1,0.0788
0.686,0.322,0.281,0.307,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.0788
0.621,0.0355,0.281,0.151,0,0,0,0,0,0,1,0.121
0.64,0.0449,0.281,0.183,0,0,0,0,0,0,1,0.29
0.647,0.0527,0.281,0.192,0,0,0,0,0,0,0.667,0.0992
0.732,0.105,0.14,0.343,0,0,0,0,0,0,0.667,0.467
0.818,0.168,0,0.477,0,0,0,0,0,0,1,0.514
0.732,0.129,0.14,0.322,0,0,0,0,0,0,0.667,0.231
0.732,0.136,0.14,0.313,0,0,0,0,0,0.25,0.667,0.118
0.647,0.0845,0.281,0.18,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.517,0,0.158
0.679,0.12,0.281,0.234,0,0,0,0,0,0,0.333,0
0.973,0.402,0,0.798,0,0,0,0,0,0,1,0.0394
0.993,0.541,0,0.979,0,0,0,0,0,0,1,0.118
0.973,0.758,0,0.991,0,0,0,0,0,0,1,0.0394
0.934,0.936,0,0.823,0,0,0,0,0,0,1,0
0.758,0.596,0.14,0.43,0,0,0,0,0,0,1,0.166
0.634,0.189,0.281,0.212,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.0788
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.551
0.68,0.0551,0.14,0.253,0,0,0,0,0,0,1,0.337
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0.133
0.647,0.0527,0.281,0.192,0,0,0,0,0,0,0.333,0.0394
0.647,0.0604,0.281,0.196,0,0,0,0,0,0,0.333,0.0394
0.647,0.0664,0.281,0.192,0,0,0.101,0.0702,0,0,0.333,0.0394
0.647,0.0724,0.281,0.186,0,0,0.462,0.175,0.267,0,0.333,0
0.647,0.0759,0.281,0.181,0,0,0,0,0,0,0.333,0.0394
0.647,0.0845,0.281,0.18,0,0,0,0,0,0,0.333,0.236
0.647,0.0888,0.281,0.182,0,0,0,0,0,0,0.333,0.158
0.66,0.0982,0.281,0.196,0,0,0,0,0,0,0.333,0.158
0.797,0.224,0.14,0.418,0,0,0,0,0,0.0667,0.667,0.182
0.836,0.273,0.14,0.548,0,0,0,0,0,0.45,0.667,0.118
0.993,0.541,0,0.979,0,0,0,0,0,0,1,0.235
0.973,0.758,0,0.991,0,0,0,0,0,0,1,0.0788
0.934,0.936,0,0.823,0,0,0,0,0,0,1,0.196
0.857,0.887,0,0.621,0,0,0,0,0,0,1,0.395
0.706,0.363,0.14,0.374,0,0,0,0,0,0,1,0.0774
0.667,0.16,0.14,0.183,0,0,0,0,0,0,1,0.119
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0.382
0.64,0.049,0.281,0.183,0,0,0,0,0,0.233,1,0.194
0.732,0.128,0.14,0.334,0,0,0,0,0,0.283,1,0.0394
0.732,0.168,0.14,0.343,0,0,0,0,0,0,0.667,0.236
0.732,0.198,0.14,0.334,0,0,0,0,0,0,0.667,0.0394
0.732,0.217,0.14,0.322,0,0,0,0,0,0,0.667,0.0788
0.732,0.233,0.14,0.313,0,0,0,0,0,0,0.667,0.0788
0.732,0.274,0.14,0.311,0,0,0,0,0,0,0.667,0.158
0.732,0.312,0.14,0.315,0,0,0,0,0,0.25,0.667,0.236
0.758,0.343,0.14,0.343,0,0,0,0,0,0,0.667,0.118
0.797,0.36,0.14,0.418,0,0,0,0,0,0,0.667,0.594
0.973,0.549,0,0.798,0,0,0,0,0,0,1,0.0788
0.705,0.228,0.281,0.359,0,0,0,0,0,0,0.667,0.0394
0.699,0.296,0.281,0.363,0,0,0,0,0,0,0.667,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0.333,0.364
0.66,0.32,0.281,0.24,0,0,0,0,0,0,0.667,0
0.706,0.394,0.14,0.374,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0.149
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0.168
0.64,0.049,0.281,0.183,0,0,0,0,0,0,1,0.488
0.732,0.128,0.14,0.334,0,0,0,0,0,0,1,0.896
0.732,0.168,0.14,0.343,0,0,0,0,0,0,0.667,0.318
0.732,0.198,0.14,0.334,0,0,0,0,0,0,0.667,0.211
0.732,0.217,0.14,0.322,0,0,0,0,0,0,0.667,0.319
0.732,0.233,0.14,0.313,0,0,0,0,0,0,0.667,0.262
0.732,0.274,0.14,0.311,0,0,0,0,0,0,0.667,0.748
0.818,0.459,0,0.448,0,0,0.344,0.246,0.533,0,1,0.0788
0.857,0.505,0,0.49,0,0,0,0,0,0.767,1,0
0.915,0.531,0,0.602,0,0,0,0,0,0,1,0
0.973,0.549,0,0.798,0,0,0.459,0.246,0.267,0,1,0
0.993,0.647,0,0.979,0,0,0.375,0,0,0,1,0
0.973,0.851,0,0.991,0,0,0.524,0,0,0,1,0
0.934,1,0,0.823,0,0,0.939,0,0,0,1,0
0.857,0.923,0,0.621,0,0,0.992,0,0,0,1,0
0.779,0.582,0,0.536,0,0,0.379,0,0,0,1,0
0.72,0.265,0,0.249,0,0,0.246,0,0,0,1,0
0.701,0.0954,0,0.124,0,0,0.286,0,0,0,1,0
0.654,0.0362,0.14,0.066,0,0,0,0,0,0,1,0
0.608,0.0183,0.281,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.42
0.608,0.026,0.281,0.0833,0,0,0.401,0.246,0.267,0,1,0.194
0.621,0.0355,0.281,0.151,0,0,0.581,0,0,0,0.667,0.0394
0.64,0.0449,0.281,0.183,0,0,0.58,0,0,0,0.667,0.0788
0.647,0.0527,0.281,0.192,0,0,0.0795,0,0,0,0.667,0.158
0.647,0.0604,0.281,0.196,0,0,0,0,0,0,0.667,0.0788
0.647,0.0664,0.281,0.192,0,0,0,0,0,0,0.333,0.158
0.647,0.0724,0.281,0.186,0,0,0,0,0,0,0.333,0.0788
0.647,0.0759,0.281,0.181,0,0,0,0,0,0,0.333,0.0788
0.647,0.0845,0.281,0.18,0,0,0,0,0,0,0.333,0.118
0.647,0.0888,0.281,0.182,0,0,0,0,0,0,0.333,0.0394
0.66,0.0982,0.281,0.196,0,0,0,0,0,0,0.333,0.276
0.679,0.12,0.281,0.234,0,0,0,0,0,0,0.333,0
0.973,0.402,0,0.798,0,0,0,0,0,0.517,1,0
0.993,0.541,0,0.979,0.424,0.567,0,0,0,0,1,0.118
0.973,0.758,0,0.991,0.511,1,0,0,0,0,1,0
0.934,0.936,0,0.823,0.366,0.317,0,0,0,0,1,0.192
0.758,0.596,0.14,0.43,0,0,0,0,0,0,1,0
0.634,0.189,0.281,0.212,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0.0352,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0.257
0.64,0.0449,0.281,0.183,0,0,0,0,0,0,0.667,0.304
0.818,0.126,0,0.477,0,0,0,0,0,0,1,0.318
0.818,0.149,0,0.49,0,0,0,0,0,0,1,0
0.732,0.117,0.14,0.334,0,0,0,0,0,0,0.667,0
0.647,0.0724,0.281,0.186,0,0,0,0,0,0,0.333,0.0394
0.647,0.0759,0.281,0.181,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0.312
0.647,0.0888,0.281,0.182,0,0,0,0,0,0,0.333,0.152
0.66,0.0982,0.281,0.196,0,0,0,0,0,0,0.333,0.158
0.679,0.12,0.281,0.234,0,0,0,0,0,0,0.333,0.18
0.699,0.145,0.281,0.299,0,0,0.414,0.246,0.267,0,0.333,0.0394
0.849,0.366,0.14,0.669,0,0,0.3,0,0,0.25,0.667,0.368
0.836,0.51,0.14,0.677,0,0,0.388,0,0,0,0.667,0
0.934,0.936,0,0.823,0,0,0,0,0,0,1,0
0.66,0.306,0.281,0.24,0,0,0,0,0,0,1,0.0852
0.634,0.189,0.281,0.212,0,0,0,0,0,0,1,0.173
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.517,1,0.0394
0.621,0.0355,0.281,0.151,0,0,0,0,0,0,1,0.15
0.719,0.074,0.14,0.316,0,0,0,0,0,0,1,0.326
0.732,0.0895,0.14,0.334,0,0,0,0,0,0,1,0.414
0.732,0.105,0.14,0.343,0,0,0,0,0,0,0.667,0.391
0.732,0.117,0.14,0.334,0,0,0,0,0,0,0.667,0.244
0.647,0.0724,0.281,0.186,0,0,0,0,0,0,0.333,0.163
0.647,0.0759,0.281,0.181,0,0,0,0,0,0,0.667,0.314
0.647,0.0845,0.281,0.18,0,0,0,0,0,0,0.667,0.226
0.732,0.162,0.14,0.315,0,0,0,0,0,0,0.667,0.0394
0.66,0.0982,0.281,0.196,0,0,0,0,0,0,0.333,0.0394
0.679,0.12,0.281,0.234,0,0,0,0,0,0.25,0.333,0.197
0.699,0.145,0.281,0.299,0,0,0,0,0,0,0.333,0.593
0.993,0.541,0,0.979,0,0,0,0,0,0,1,0.0394
0.699,0.263,0.281,0.363,0.356,0.317,0,0,0,0,0.667,0.177
0.934,0.936,0,0.823,0.522,0.217,0,0,0,0,1,0.0777
0.857,0.887,0,0.621,0,0,0,0,0,0,1,0.0394
0.634,0.189,0.281,0.212,0,0,0,0,0,0,1,0.0394
0.614,0.0879,0.281,0.116,0,0,0,0,0,0,1,0
0.608,0.0424,0.281,0.0743,0,0,0,0,0,0,1,0
0.608,0.026,0.281,0.0578,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.0746
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.237
0.608,0.026,0.281,0.0833,0,0,0,0,0,0,1,0.328
0.68,0.0551,0.14,0.253,0,0,0,0,0,0,1,0.541
0.798,0.103,0,0.449,0,0,0,0,0,0,1,0.367
0.818,0.126,0,0.477,0,0,0,0,0,0,1,0.392
0.818,0.149,0,0.49,0,0,0.387,0.246,0.267,0,1,0.345
0.818,0.168,0,0.477,0,0,0.44,0,0,0,1,0.107
0.818,0.186,0,0.458,0,0,0,0,0,0,1,0.804
0.818,0.196,0,0.445,0,0,0,0,0,0,1,0.205
0.732,0.153,0.14,0.311,0,0,0,0,0,0,0.667,0
0.647,0.0888,0.281,0.182,0,0,0,0,0,0,0.333,0
0.66,0.0982,0.281,0.196,0,0,0,0,0,0,0.333,0.0788
0.679,0.12,0.281,0.234,0,0,0,0,0,0.25,0.333,0.158
0.973,0.402,0,0.798,0,0,0,0,0,0,1,0.118
0.993,0.541,0,0.979,0,0,0,0,0,0,1,0.0394
0.973,0.758,0,0.991,0,0,0,0,0,0,1,0.0394
0.934,0.936,0,0.823,0,0,0,0,0,0,1,0.207
0.758,0.596,0.14,0.43,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.251
0.608,0.026,0.281,0.0833,0,0,0,0,0,0,1,0.521
0.68,0.0551,0.14,0.253,0,0,0,0,0,0,1,0.634
0.719,0.074,0.14,0.316,0,0,0,0,0,0,1,0.0788
0.647,0.0527,0.281,0.192,0,0,0,0,0,0.25,0.667,0.0394
0.732,0.105,0.14,0.343,0,0,0,0,0,0,0.667,0.0788
0.647,0.0664,0.281,0.192,0,0,0,0,0,0,0.333,0
0.647,0.0724,0.281,0.186,0,0,0,0,0,0,0.333,0.0788
0.647,0.0759,0.281,0.181,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0
0.66,0.0982,0.281,0.196,0,0,0,0,0,0,0.667,0.0394
0.679,0.12,0.281,0.234,0,0,0,0,0,0.0667,0.667,0.158
0.699,0.145,0.281,0.299,0,0,0,0,0,0.967,0.667,0
0.849,0.366,0.14,0.669,0,0,0,0,0,0,1,0.231
0.836,0.51,0.14,0.677,0,0,0,0,0,0,1,0.266
0.934,0.936,0,0.823,0,0,0,0,0,0,1,0.0394
0.857,0.887,0,0.621,0,0,0,0,0,0,1,0
0.706,0.363,0.14,0.374,0,0,0,0,0,0,1,0
0.667,0.16,0.14,0.183,0,0,0,0,0,0,1,0
0.654,0.0816,0.14,0.099,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0.136,0.246,0,0,1,0.197
0.64,0.049,0.281,0.183,0,0,0.387,0,0.817,0,1,0.158
0.647,0.0731,0.281,0.192,0,0,0,0,0,0.25,1,0.312
0.732,0.168,0.14,0.343,0,0,0,0,0,0,1,0.0788
0.732,0.198,0.14,0.334,0.558,0.983,0,0,0,0,1,0
0.732,0.217,0.14,0.322,0,0.9,0,0,0,0,1,0
0.647,0.125,0.281,0.181,0,0,0,0,0,0,0.667,0.118
0.647,0.146,0.281,0.18,0,0,0,0,0,0,0.333,0.0788
0.647,0.165,0.281,0.182,0,0,0,0,0,0,0.667,0.274
0.857,0.505,0,0.49,0,0,0,0,0,0.25,1,0.157
0.915,0.531,0,0.602,0,0,0,0,0,0,1,0.118
0.973,0.549,0,0.798,0,0,0,0,0,0,1,0.307
0.993,0.647,0,0.979,0,0,0,0,0,0,1,0.381
0.973,0.851,0,0.991,0,0,0,0,0,0,1,0.416
0.934,1,0,0.823,0,0,0,0,0,0,1,0.0948
0.857,0.923,0,0.621,0,0,0,0,0,0,1,0.0788
0.706,0.394,0.14,0.374,0,0,0,0,0,0,1,0
0.614,0.101,0.281,0.116,0,0,0,0,0,0,1,0.0788
0.608,0.0499,0.281,0.0743,0,0,0,0,0,0,1,0
0.608,0.031,0.281,0.0578,0,0,0,0,0,0,1,0.118
0.608,0.0224,0.281,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0.667,0.162
0.647,0.0928,0.281,0.196,0,0,0,0,0,0,0.667,0.28
0.647,0.108,0.281,0.192,0,0,0,0,0,0,0.667,0.335
0.647,0.118,0.281,0.186,0,0,0.251,0.246,0,0,0.667,0.473
0.732,0.233,0.14,0.313,0,0,0.518,0.263,0.533,0,0.667,0.283
0.818,0.402,0,0.441,0,0,0.387,0,0,0,1,0.484
0.732,0.312,0.14,0.315,0,0,0.537,0,0,0,0.667,0.289
0.758,0.343,0.14,0.343,0,0,0.437,0,0,0.25,0.667,0.0788
0.797,0.36,0.14,0.418,0,0,0,0,0,0,0.667,0.276
0.699,0.195,0.281,0.299,0,0,0,0,0,0,0.333,0.315
0.705,0.228,0.281,0.359,0,0,0,0,0,0,0.333,0
0.699,0.296,0.281,0.363,0,0,0,0,0,0,0.333,0
0.562,0.0181,0.421,0.0495,0,0,0,0,0,0,0.333,0
0.66,0.32,0.281,0.24,0,0,0,0,0,0,0.667,0
0.706,0.394,0.14,0.374,0,0,0,0,0,0,1,0.167
0.614,0.101,0.281,0.116,0,0,0,0,0,0,1,0.0971
0.608,0.0424,0.281,0.0743,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.621,0.0355,0.281,0.151,0,0,0,0,0,0,1,0.0788
0.64,0.0449,0.281,0.183,0,0,0,0,0,0,0.667,0.338
0.647,0.0527,0.281,0.192,0,0,0,0,0,0,0.667,0.249
0.732,0.105,0.14,0.343,0,0,0,0,0,0,0.667,0.229
0.647,0.0664,0.281,0.192,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0.118
0.647,0.0888,0.281,0.182,0,0,0,0,0,0,0.333,0.158
0.66,0.0982,0.281,0.196,0,0,0,0,0,0,0.333,0
0.679,0.12,0.281,0.234,0,0,0,0,0,0,0.667,0
0.836,0.273,0.14,0.548,0,0,0,0,0,0,0.667,0.118
0.849,0.366,0.14,0.669,0,0,0,0,0,0,0.667,0.0788
0.836,0.51,0.14,0.677,0,0,0,0,0,0,0.667,0.276
0.934,0.936,0,0.823,0,0,0,0,0,0,1,0.0845
0.857,0.887,0,0.621,0,0,0,0,0,0,1,0.351
0.706,0.363,0.14,0.374,0,0,0,0,0,0,1,0.0799
0.614,0.0879,0.281,0.116,0,0,0,0,0,0,1,0.12
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.236
0.608,0.0166,0.281,0.0495,0,0,0,0,0,0,1,0.254
0.608,0.02,0.281,0.0513,0,0,0,0,0,0.0667,1,0.523
0.608,0.026,0.281,0.0833,0,0,0,0,0,1,1,0.098
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.733,0.667,0.458
0.64,0.0449,0.281,0.183,0,0,0,0,0,0,0.667,0.627
0.732,0.0895,0.14,0.334,0,0,0,0,0,0,0.667,0.415
0.647,0.0604,0.281,0.196,0,0,0,0,0,0,0.333,0.182
0.732,0.117,0.14,0.334,0,0,0,0,0,0.0667,0.667,0.314
0.647,0.0724,0.281,0.186,0,0,0,0,0,0.183,0.333,0
0.647,0.0759,0.281,0.181,0,0,0,0,0,0,0.333,0.0394
0.647,0.0845,0.281,0.18,0,0,0,0,0,0,0.333,0.158
0.647,0.0888,0.281,0.182,0.155,0.0667,0,0,0,0,0.333,0.0788
0.66,0.0982,0.281,0.196,0.644,0.467,0,0,0,0,0.333,0
0.797,0.224,0.14,0.418,0,0,0,0,0,0,0.667,0.0788
0.973,0.402,0,0.798,0,0,0,0,0,0,1,0.158
0.993,0.541,0,0.979,0,0,0,0,0,0,1,0.351
0.973,0.758,0,0.991,0,0,0,0,0,0,1,0.0394
0.81,0.629,0.14,0.565,0,0,0,0,0,0,1,0
0.758,0.596,0.14,0.43,0,0,0,0,0,0,1,0
0.634,0.189,0.281,0.212,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.0394
0.608,0.026,0.281,0.0833,0,0,0,0,0,0,1,0.191
0.68,0.0551,0.14,0.253,0.41,0.533,0.11,0.246,0.267,0.0667,1,0.12
0.719,0.074,0.14,0.316,0.675,0.533,0,0,0,0.183,0.667,0.0788
0.732,0.0895,0.14,0.334,0.729,0,0,0,0,0,0.667,0.0788
0.647,0.0604,0.281,0.196,0,0,0,0,0,0,0.333,0.0394
0.647,0.0664,0.281,0.192,0,0,0,0,0,0,0.333,0.158
0.647,0.0724,0.281,0.186,0,0,0,0,0,0,0.333,0.0788
0.647,0.0759,0.281,0.181,0.717,0.533,0,0,0,0,0.333,0.0788
0.647,0.0845,0.281,0.18,0.0803,0,0,0,0,0,0.333,0.118
0.647,0.0888,0.281,0.182,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.25,0,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0,0.197
0.705,0.191,0.281,0.359,0,0,0,0,0,0,0.333,0.0394
0.699,0.263,0.281,0.363,0,0,0,0,0,0,0.333,0
0.81,0.629,0.14,0.565,0,0,0,0,0,0,1,0
0.66,0.306,0.281,0.24,0,0,0,0,0,0,1,0.106
0.634,0.189,0.281,0.212,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.25
0.61,0.0259,0.281,0.0829,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0.195
0.642,0.0447,0.281,0.181,0,0,0,0,0,0,0.667,0.212
0.649,0.0524,0.281,0.19,0,0,0,0,0,0,0.667,0.163
0.649,0.0601,0.281,0.193,0,0,0,0,0,0,0.667,0.415
0.649,0.066,0.281,0.189,0,0,0,0,0,0,0.667,0.246
0.736,0.128,0.14,0.316,0,0,0,0,0,0.25,0.667,0.301
0.736,0.135,0.14,0.307,0,0,0,0,0,0,0.667,0.156
0.649,0.0839,0.281,0.177,0,0,0,0,0,0,0.333,0.118
0.649,0.0882,0.281,0.178,0,0,0,0,0,0,0.333,0.0788
0.662,0.0976,0.281,0.186,0,0,0,0,0,0,0.333,0.158
0.802,0.222,0.14,0.367,0,0,0,0,0,0,0.667,0.0394
0.701,0.144,0.281,0.258,0,0,0,0,0,0.0167,0.333,0.236
0.854,0.364,0.14,0.595,0,0,0,0,0,0.233,0.667,0.218
0.841,0.507,0.14,0.67,0.0707,0.0167,0,0,0,0,0.667,0.165
0.941,0.929,0,0.913,0.394,0.5,0,0,0,0,1,0.385
0.762,0.592,0.14,0.501,0,0,0,0,0,0,1,0.107
0.636,0.188,0.281,0.246,0,0,0,0,0,0,1,0.347
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,1,0.116
0.61,0.02,0.281,0.0513,0,0,0,0,0,0,1,0.373
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0.25,0.333,0.354
0.649,0.0524,0.281,0.19,0,0,0,0,0,0,0.667,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0
0.562,0.0159,0.421,0.0495,0,0,0,0,0,0,0.333,0
