occupants,plug_loads_other,plug_loads_tv,lighting_interior,lighting_garage,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,electric_vehicle
0.478,0.602,0.0533,0.238,0.238,0,0,0,0,0,0,0.292,-0.567
0.333,0.595,0.0494,0.186,0.186,0,0,0,0,0,0,0.157,-0.167
0.333,0.595,0.0557,0.186,0.186,0,0,0,0,0,0,0.294,0
0.333,0.595,0.0609,0.181,0.181,0,0,0,0,0,0,0.257,0
0.333,0.595,0.0654,0.176,0.176,0,0,0,0,0,0,0.378,-0.283
0.522,0.612,0.101,0.241,0.241,0,0,0,0,0,0.233,0.415,-0.433
0.394,0.6,0.0868,0.194,0.194,0,0,0,0,0,0,0.135,-0.333
0.333,0.598,0.0812,0.173,0.173,0,0,0,0,0,0,0.0451,0
0.522,0.638,0.139,0.256,0.256,0,0,0,0,0,0,0.0902,-0.317
0.689,0.691,0.216,0.364,0.364,0,0,0,0,0,0,0.271,1
1,0.784,0.387,0.629,0.629,0,0,0,0,0,0,0.135,1
1,0.79,0.528,0.797,0.797,0,0,0,0,0,0,0.0451,1
1,0.769,0.705,0.917,0.917,0,0,0,0,0,0,0,1
1,0.685,0.585,0.672,0.672,0.36,0.567,0,0,0,0,0.18,1
1,0.626,0.406,0.448,0.448,0.41,0.2,0,0,0,0,0.135,1
1,0.579,0.138,0.175,0.175,0,0,0,0,0,0,0.12,1
1,0.567,0.0653,0.104,0.104,0,0,0,0,0,0,0,1
1,0.565,0.0203,0.0547,0.0547,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.571,0.0265,0.113,0.113,0,0,0,0,0,0,0.23,1
1,0.603,0.0655,0.333,0.333,0,0,0,0,0,0,0.391,1
0.728,0.622,0.0737,0.337,0.337,0,0,0.502,0.246,0.25,0,0.335,-0.817
0.667,0.625,0.0826,0.323,0.323,0,0,0.358,0,0,0,0,-0.6
0.667,0.617,0.0856,0.288,0.288,0,0,0.849,0,0,0,0.0902,0
0.644,0.623,0.102,0.304,0.304,0,0,0.676,0,0,0,0.473,0
0.333,0.595,0.0654,0.176,0.176,0,0,0.41,0,0,0,0.135,0
0.333,0.595,0.0698,0.172,0.172,0,0,0.593,0,0,0,0.0902,0
0.333,0.595,0.076,0.172,0.172,0,0,0.353,0,0,0,0.0902,0
0.522,0.618,0.119,0.244,0.244,0,0,0.618,0,0,0,0.18,0
0.667,0.655,0.169,0.311,0.311,0,0,0.514,0,0,0,0.0902,-0.483
0.689,0.691,0.216,0.364,0.364,0,0,0.509,0,0,0.0667,0,-0.933
1,0.784,0.387,0.629,0.629,0,0,0.633,0,0,0.167,0.0902,1
1,0.79,0.528,0.797,0.797,0,0,0.474,0,0,0,0,1
1,0.769,0.705,0.917,0.917,0,0,0,0,0,0,0.107,1
1,0.728,0.797,0.901,0.901,0,0,0,0,0,0,0.194,1
1,0.633,0.452,0.495,0.495,0,0,0,0,0,0,0.351,1
1,0.578,0.118,0.154,0.154,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
0.894,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,-0.317
0.667,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,-1
0.667,0.568,0.0214,0.0814,0.0814,0,0,0,0,0,0,0.169,-0.617
0.667,0.579,0.035,0.159,0.159,0,0,0,0,0,0,0.152,0
0.394,0.591,0.0427,0.182,0.182,0,0,0,0,0,0,0.302,0
0.333,0.595,0.0494,0.186,0.186,0,0,0,0,0,0,0.1,0
0.333,0.595,0.0557,0.186,0.186,0,0,0,0,0,0,0.18,0
0.333,0.595,0.0609,0.181,0.181,0,0,0,0,0,0,0.271,0
0.333,0.585,0.0492,0.137,0.137,0,0,0,0,0,0,0.0902,0
0.333,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
0.333,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
0.333,0.593,0.0697,0.151,0.151,0,0,0,0,0,0.233,0.0902,0
0.606,0.648,0.156,0.288,0.288,0,0,0,0,0,0.0667,0.18,-0.983
0.689,0.691,0.216,0.364,0.364,0,0,0,0,0,0.167,0.226,-0.933
1,0.784,0.387,0.629,0.629,0,0,0,0,0,0,0.0451,1
1,0.79,0.528,0.797,0.797,0,0,0,0,0,0,0.226,1
1,0.769,0.705,0.917,0.917,0.597,0.817,0,0,0,0,0,1
1,0.715,0.718,0.82,0.82,0.239,0.45,0,0,0,0,0,1
1,0.61,0.296,0.336,0.336,0,0,0,0,0,0,0.0451,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.564,0.018,0.0511,0.0511,0,0,0,0,0,0,0.0987,1
1,0.562,0.0251,0.0728,0.0728,0,0,0,0,0,0,0.487,1
1,0.569,0.0374,0.157,0.157,0,0,0,0,0,0.317,0.588,1
0.872,0.591,0.0522,0.258,0.258,0,0,0,0,0,0.65,0.46,-0.317
0.333,0.591,0.0427,0.182,0.182,0,0,0,0,0,0,0.299,-1
0.333,0.595,0.0494,0.186,0.186,0,0,0,0,0,0,0.455,-0.167
0.333,0.595,0.0557,0.186,0.186,0,0,0,0,0,0,0.0902,0
0.333,0.595,0.0609,0.181,0.181,0,0,0,0,0,0,0,0
0.333,0.595,0.0654,0.176,0.176,0,0,0,0,0,0,0,0
0.333,0.595,0.0698,0.172,0.172,0,0,0,0,0,0,0,0
0.333,0.595,0.076,0.172,0.172,0,0,0,0,0,0,0.226,0
0.333,0.598,0.0812,0.173,0.173,0,0,0,0,0,0,0.18,0
0.333,0.61,0.0927,0.18,0.18,0,0,0,0,0,0,0.316,-0.55
0.461,0.653,0.155,0.268,0.268,0,0,0,0,0,0.0667,0.0902,-0.933
0.811,0.742,0.311,0.511,0.511,0.387,0.5,0,0,0,0.167,0.0451,1
0.939,0.776,0.501,0.754,0.754,0.644,0,0,0,0,0,0.0961,1
1,0.714,0.515,0.681,0.681,0.839,0,0,0,0,0,0,1
1,0.674,0.537,0.618,0.618,0.653,0,0,0,0,0,0,1
1,0.626,0.406,0.448,0.448,0.567,0,0,0,0,0,0.121,1
1,0.579,0.138,0.175,0.175,0,0,0,0,0,0,0.0611,1
1,0.568,0.0583,0.0962,0.0962,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
0.894,0.568,0.0214,0.0814,0.0814,0,0,0,0,0,0,0,1
0.394,0.567,0.0192,0.0682,0.0682,0,0,0,0,0,0,0,-0.817
0.333,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,-0.783
0.333,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
0.333,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
0.333,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,0
0.333,0.574,0.0325,0.089,0.089,0,0,0,0,0,0.317,0.18,0
0.333,0.595,0.0698,0.172,0.172,0,0,0,0,0,0.167,0.0451,0
0.333,0.595,0.076,0.172,0.172,0,0,0,0,0,0,0.18,0
0.333,0.598,0.0812,0.173,0.173,0,0,0,0,0,0,0.361,0
0.333,0.61,0.0927,0.18,0.18,0,0,0,0,0,0,0.0902,-0.417
0.333,0.626,0.112,0.201,0.201,0,0,0,0,0,0,0.18,-1
0.711,0.722,0.291,0.477,0.477,0,0,0,0,0,0.233,0.226,-0.183
0.894,0.767,0.461,0.706,0.706,0,0,0,0,0,0,0,-0.0667
0.833,0.737,0.582,0.771,0.771,0,0,0,0,0,0,0.18,-0.0667
0.772,0.674,0.537,0.618,0.618,0,0,0,0,0,0.233,0.18,1
1,0.632,0.453,0.496,0.496,0,0,0,0,0,0,0,1
1,0.583,0.165,0.203,0.203,0,0,0,0,0,0,0.18,1
1,0.566,0.0283,0.0625,0.0625,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.578,0.0328,0.121,0.121,0,0,0,0,0,0,0.156,1
1,0.621,0.0973,0.317,0.317,0,0,0,0,0,0,0.198,1
0.867,0.617,0.118,0.289,0.289,0,0,0,0,0,0,0.34,1
0.667,0.625,0.164,0.319,0.319,0,0,0,0,0,0,0.696,1
0.717,0.629,0.196,0.327,0.327,0,0,0,0,0,0,0.133,1
1,0.654,0.288,0.423,0.423,0,0,0,0,0,0,0.353,1
1,0.628,0.235,0.306,0.306,0,0,0,0,0,0,0.0902,1
1,0.625,0.26,0.293,0.293,0,0,0,0,0,0,0,1
1,0.612,0.198,0.217,0.217,0,0,0,0,0,0.717,0.0902,1
1,0.624,0.185,0.206,0.206,0,0,0,0,0,0,0.0902,1
1,0.697,0.32,0.375,0.375,0,0,0,0,0,0,0.226,1
1,0.714,0.36,0.474,0.474,0,0,0,0,0,0,0.0902,1
1,0.711,0.456,0.584,0.584,0,0,0,0,0,0,0.0902,1
1,0.734,0.737,0.828,0.828,0,0,0,0,0,0,0.208,1
1,0.707,0.823,0.86,0.86,0,0,0,0,0,0,0,1
1,0.645,0.608,0.615,0.615,0,0,0,0,0,0,0.226,1
1,0.593,0.326,0.341,0.341,0,0,0,0,0,0,0,1
1,0.568,0.108,0.135,0.135,0,0,0,0,0,0,0.344,1
1,0.563,0.0394,0.0691,0.0691,0,0,0,0,0,0,0.0856,1
1,0.564,0.0251,0.0554,0.0554,0,0,0,0,0,0,0.0451,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.576,0.0311,0.119,0.119,0,0,0,0,0,0,0.122,1
1,0.591,0.0524,0.176,0.176,0,0,0,0,0,0,0.455,1
1,0.619,0.119,0.287,0.287,0,0,0,0,0,0,0.285,1
1,0.633,0.186,0.345,0.345,0,0,0,0,0,0.233,0.2,1
0.711,0.627,0.191,0.306,0.306,0,0,0,0,0,0,0.135,1
0.583,0.616,0.173,0.252,0.252,0,0,0,0,0,0,0.253,1
0.461,0.605,0.154,0.205,0.205,0,0,0,0,0,0,0.16,1
0.333,0.594,0.136,0.161,0.161,0,0,0,0,0,0,0.135,1
0.456,0.612,0.203,0.202,0.202,0,0,0,0,0,0,0.135,1
0.583,0.641,0.269,0.246,0.246,0,0,0,0,0,0,0,1
0.667,0.686,0.319,0.284,0.284,0,0,0,0,0,0,0.161,1
0.628,0.701,0.326,0.296,0.296,0,0,0,0,0,0,0.477,-0.117
0.333,0.639,0.223,0.213,0.213,0,0,0,0,0,0,0.18,-0.583
0.539,0.674,0.43,0.388,0.388,0,0,0,0,0,0,0.18,0
0.5,0.645,0.435,0.437,0.437,0,0,0,0,0,0,0,0
0.667,0.622,0.411,0.473,0.473,0,0,0,0,0,0,0,-0.05
0.789,0.579,0.166,0.209,0.209,0,0,0,0,0,0,0.286,-0.633
1,0.565,0.0287,0.0604,0.0604,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0168,0.0522,0.0522,0,0,0,0,0,0.0667,0,1
1,0.569,0.0321,0.131,0.131,0,0,0,0,0,1,0.406,1
0.811,0.589,0.0501,0.234,0.234,0,0,0,0,0,0.817,0.183,-0.567
0.561,0.607,0.0598,0.26,0.26,0,0,0,0,0,0,0.361,-0.667
0.333,0.594,0.0498,0.177,0.177,0,0,0,0,0,0,0.226,0
0.333,0.594,0.056,0.175,0.175,0,0,0,0,0,0,0.431,0
0.333,0.594,0.0613,0.17,0.17,0.267,0.317,0,0,0,0,0.226,0
0.333,0.594,0.0658,0.165,0.165,0.653,0.917,0,0,0,0,0.271,0
0.333,0.594,0.0703,0.162,0.162,0.382,0.567,0,0,0,0,0.18,0
0.333,0.594,0.0766,0.161,0.161,0.724,0.667,0,0,0,0,0,-0.3
0.544,0.619,0.125,0.232,0.232,0.68,0,0,0,0,0,0.226,-0.933
1,0.661,0.183,0.295,0.295,0.537,0,0,0,0,0,0.0902,1
1,0.684,0.21,0.283,0.283,0.672,0,0,0,0,0.0667,0.316,1
1,0.709,0.265,0.31,0.31,0.131,0,0,0,0,0.867,0.0451,1
1,0.735,0.429,0.433,0.433,0,0,0,0,0,0,0,1
1,0.766,0.711,0.679,0.679,0,0,0,0,0,0,0.0451,1
0.833,0.695,0.67,0.7,0.7,0,0,0,0,0,0,0,1
1,0.657,0.63,0.742,0.742,0,0,0,0,0,0,0.0755,1
1,0.587,0.204,0.278,0.278,0,0,0,0,0,0,0.132,1
1,0.566,0.0658,0.104,0.104,0,0,0,0,0,0,0,1
1,0.565,0.0204,0.0547,0.0547,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.569,0.0327,0.133,0.133,0,0,0,0,0,0,0.281,1
1,0.603,0.0701,0.345,0.345,0,0,0,0,0,0,0.993,1
0.561,0.607,0.0603,0.26,0.26,0,0,0,0,0,0,0.485,1
0.561,0.614,0.0712,0.264,0.264,0,0,0,0,0,0,0.0771,1
0.311,0.592,0.0531,0.167,0.167,0,0,0,0,0,0,0.75,-0.0667
0,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,-1
0.106,0.574,0.0326,0.0856,0.0856,0,0,0,0,0,0,0.0451,-0.133
0.333,0.594,0.0703,0.162,0.162,0,0,0,0,0,0,0.0451,0
0.333,0.594,0.0766,0.161,0.161,0,0,0,0,0,0,0.137,0
0.522,0.617,0.12,0.224,0.224,0,0,0,0,0,0,0.286,0
0.394,0.616,0.106,0.183,0.183,0,0,0,0,0,0.317,0.304,0
0.333,0.625,0.113,0.167,0.167,0,0,0,0,0,0.617,0.361,-0.0167
0.333,0.637,0.141,0.18,0.18,0,0,0,0,0,0,0.0902,-1
0.711,0.721,0.401,0.406,0.406,0,0,0,0,0,0,0.139,-0.183
1,0.766,0.711,0.679,0.679,0,0,0,0,0,0,0.0451,1
1,0.658,0.43,0.434,0.434,0,0,0,0,0,0,0.0451,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.569,0.0307,0.125,0.125,0,0,0,0,0,0,0.404,1
1,0.603,0.0701,0.345,0.345,0,0,0,0,0,0,0.426,1
0.456,0.599,0.052,0.221,0.221,0,0,0,0,0,0,0.0709,-0.817
0.333,0.594,0.0498,0.177,0.177,0,0,0,0,0,0,0.0451,-0.633
0.333,0.594,0.056,0.175,0.175,0,0,0,0,0,0,0.0902,0
0.333,0.594,0.0613,0.17,0.17,0,0,0,0,0,0,0.0451,0
0.333,0.594,0.0658,0.165,0.165,0,0,0,0,0,0,0.135,0
0.333,0.594,0.0703,0.162,0.162,0,0,0,0,0,0,0.0902,0
0.333,0.594,0.0766,0.161,0.161,0,0,0,0,0,0,0.0451,0
0.356,0.6,0.0865,0.169,0.169,0,0,0,0,0,0,0.135,0
0.667,0.653,0.17,0.274,0.274,0,0,0,0,0,0,0.223,-0.267
0.667,0.684,0.21,0.283,0.283,0,0,0,0,0,0,0.193,-1
0.939,0.768,0.369,0.418,0.418,0,0,0,0,0,0,0.204,-0.183
1,0.787,0.533,0.533,0.533,0,0,0,0,0,0,0.0451,1
1,0.766,0.711,0.679,0.679,0,0,0,0,0,0,0.0902,1
1,0.725,0.804,0.824,0.824,0,0,0,0,0,0,0.0902,1
1,0.656,0.62,0.73,0.73,0,0,0,0,0,0,0,1
1,0.573,0.0816,0.13,0.13,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.564,0.0188,0.0598,0.0598,0,0,0,0,0,0,0.163,1
0.894,0.566,0.027,0.101,0.101,0,0,0,0,0,0,0.112,-0.317
0.667,0.586,0.043,0.193,0.193,0,0,0,0,0,0,0.476,-1
0.667,0.616,0.0697,0.301,0.301,0,0,0,0,0,0,0.347,-0.5
0.667,0.623,0.0833,0.304,0.304,0,0,0,0,0,0,0.66,0
0.667,0.623,0.0958,0.3,0.3,0,0,0,0,0,0,0.209,0
0.478,0.606,0.0801,0.223,0.223,0,0,0,0,0,0,0.257,0
0.333,0.594,0.0658,0.165,0.165,0,0,0,0,0,0,0.0451,0
0.333,0.594,0.0703,0.162,0.162,0,0,0,0,0,0,0,0
0.333,0.594,0.0766,0.161,0.161,0,0,0,0,0,0,0.316,0
0.25,0.587,0.064,0.133,0.133,0,0,0,0,0,0,0.0451,0
0.333,0.609,0.0933,0.162,0.162,0,0,0,0,0,0,0.271,0
0.333,0.625,0.113,0.167,0.167,0,0,0,0,0,0,0.226,-0.617
0.333,0.637,0.141,0.18,0.18,0,0,0,0,0,0,0.0902,-1
0.628,0.703,0.347,0.358,0.358,0,0,0,0,0,0.0667,0.39,-0.183
1,0.766,0.711,0.679,0.679,0,0,0,0,0,0.167,0.0715,1
1,0.725,0.804,0.824,0.824,0,0,0,0,0,0,0.378,1
1,0.636,0.493,0.589,0.589,0,0,0,0,0,0,0.113,1
1,0.579,0.139,0.198,0.198,0,0,0,0,0,0,0.164,1
1,0.566,0.0643,0.102,0.102,0,0,0,0,0,0,0.0886,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
0.894,0.564,0.0171,0.0505,0.0505,0,0,0,0,0,0,0.18,1
0.667,0.565,0.0168,0.0503,0.0503,0,0,0,0,0,0,0,1
0.667,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
0.583,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,-0.0833
0.667,0.567,0.0184,0.0586,0.0586,0,0,0,0,0,0,0.123,1
0.667,0.618,0.0775,0.281,0.281,0,0,0,0,0,0,0.34,1
0.667,0.623,0.0958,0.3,0.3,0,0,0,0,0,0,0.268,1
0.478,0.606,0.0801,0.223,0.223,0,0,0,0,0,0,0.0902,-0.567
0.333,0.594,0.0658,0.165,0.165,0,0,0,0,0,0,0,-0.117
0.333,0.594,0.0703,0.162,0.162,0,0,0,0,0,0,0.226,0
0.333,0.594,0.0766,0.161,0.161,0,0,0,0,0,0,0.0902,0
0.333,0.597,0.0818,0.161,0.161,0,0,0,0,0,0,0.18,-0.5
0.606,0.646,0.157,0.254,0.254,0,0,0,0,0,0.233,0,-0.183
0.939,0.734,0.29,0.378,0.378,0,0,0,0,0,0,0.135,1
1,0.781,0.39,0.44,0.44,0,0,0,0,0,0,0.18,1
1,0.787,0.533,0.533,0.533,0.569,0.233,0,0,0,0,0.113,1
1,0.766,0.711,0.679,0.679,0.482,0,0,0,0,0.233,0.146,1
1,0.725,0.804,0.824,0.824,0,0,0,0,0,0,0.0873,1
1,0.638,0.503,0.602,0.602,0,0,0,0,0,0,0,1
1,0.581,0.147,0.21,0.21,0,0,0,0,0,0,0,1
1,0.565,0.017,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.564,0.0185,0.0501,0.0501,0,0,0,0,0,0,0.18,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0.0902,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.586,0.0531,0.144,0.144,0,0,0,0,0,0,0,1
1,0.623,0.125,0.304,0.304,0,0,0.217,0.123,0,0,0.18,1
1,0.623,0.157,0.3,0.3,0,0,0.612,0.14,0.483,0,0.226,1
0.589,0.587,0.0783,0.144,0.144,0,0,0.39,0,0,0,0,-0.3
0.333,0.576,0.0526,0.0913,0.0913,0,0,0,0,0,0,0,0
0.578,0.604,0.159,0.203,0.203,0.597,0.483,0.22,0.263,0.117,0,0.0451,-0.283
1,0.623,0.252,0.272,0.272,0,0,0.529,0,0.367,0,0.271,1
1,0.63,0.283,0.272,0.272,0,0,0.323,0,0,0,0.316,1
0.711,0.645,0.271,0.247,0.247,0,0,0,0,0,0,0.0451,1
0.789,0.712,0.376,0.329,0.329,0,0,0,0,0,0,0.406,1
1,0.782,0.511,0.444,0.444,0.347,0.367,0,0,0,0,0.18,1
1,0.786,0.63,0.54,0.54,0.658,0.867,0,0,0,0,0.158,1
1,0.765,0.791,0.687,0.687,0.781,0,0,0,0,0,0.0716,1
1,0.722,0.849,0.829,0.829,0.055,0,0,0,0,0,0.135,1
1,0.634,0.506,0.578,0.578,0,0,0,0,0,0,0,1
1,0.59,0.252,0.309,0.309,0,0,0,0,0,0,0.423,1
1,0.566,0.0721,0.101,0.101,0,0,0,0,0,0,0,1
1,0.564,0.0356,0.066,0.066,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0186,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.576,0.0359,0.0969,0.0969,0,0,0,0,0,0,0.15,1
1,0.604,0.0956,0.224,0.224,0,0,0,0,0,0,0.293,1
1,0.623,0.157,0.3,0.3,0,0,0,0,0,0,0.141,1
0.711,0.598,0.11,0.186,0.186,0,0,0,0,0,0,0.224,1
0.706,0.597,0.118,0.178,0.178,0,0,0,0,0,0.117,0.256,1
1,0.623,0.218,0.274,0.274,0,0,0,0,0,0.117,0.0902,1
0.878,0.612,0.206,0.231,0.231,0,0,0,0,0,0,0.701,1
0.667,0.627,0.266,0.257,0.257,0,0,0,0,0,0,0.0902,1
0.583,0.641,0.269,0.246,0.246,0,0,0,0,0,0,0.312,1
0.706,0.694,0.337,0.298,0.298,0,0,0,0,0,0.117,0.135,1
1,0.782,0.511,0.444,0.444,0,0,0,0,0,0.117,0,1
1,0.786,0.63,0.54,0.54,0,0,0,0,0,0,0.316,1
1,0.765,0.791,0.687,0.687,0,0,0,0,0,0,0.226,1
1,0.722,0.849,0.829,0.829,0,0,0,0,0,0,0,1
1,0.66,0.697,0.786,0.786,0,0,0,0,0,0,0.0451,1
1,0.593,0.3,0.358,0.358,0,0,0,0,0,0,0.0451,1
1,0.568,0.116,0.145,0.145,0,0,0,0,0,0,0,1
1,0.563,0.0341,0.0699,0.0699,0,0,0,0,0,0,0.361,1
1,0.563,0.0222,0.0558,0.0558,0,0,0,0,0,0,0.285,1
1,0.563,0.0171,0.0501,0.0501,0,0,0,0,0,0,0.472,1
1,0.563,0.0162,0.0501,0.0501,0,0,0,0,0,0,0.243,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0.15,1
1,0.566,0.0255,0.0954,0.0954,0,0,0,0,0,0,0.453,1
0.706,0.576,0.0336,0.146,0.146,0,0,0,0,0,0,0.396,-0.817
0.333,0.574,0.0262,0.0905,0.0905,0,0,0,0,0,0,0,-0.683
0.333,0.594,0.0498,0.177,0.177,0,0,0,0,0,0,0.0451,0
0.333,0.594,0.056,0.175,0.175,0,0,0,0,0,0.233,0.0902,0
0.333,0.594,0.0613,0.17,0.17,0,0,0,0,0,0,0,0
0.333,0.594,0.0658,0.165,0.165,0,0,0,0,0,0,0.0451,0
0.333,0.594,0.0703,0.162,0.162,0,0,0,0,0,0,0,0
0.333,0.594,0.0766,0.161,0.161,0,0,0,0,0,0,0.271,0
0.333,0.597,0.0818,0.161,0.161,0,0,0,0,0,0,0.406,-0.05
0.522,0.636,0.14,0.226,0.226,0,0,0,0,0,0,0.316,-1
0.856,0.72,0.268,0.35,0.35,0,0,0,0,0,0,0.0729,-0.433
1,0.781,0.39,0.44,0.44,0,0,0,0,0,0.467,0.293,1
1,0.787,0.533,0.533,0.533,0,0,0,0,0,0,0.406,1
1,0.766,0.711,0.679,0.679,0.143,0.0667,0,0,0,0,0.115,1
1,0.725,0.804,0.824,0.824,0.766,0.417,0.379,0.263,0.233,0,0.429,1
1,0.647,0.567,0.672,0.672,0.754,0,0,0,0,0,0.0517,1
1,0.591,0.242,0.324,0.324,0.211,0,0,0,0,0,0,1
1,0.565,0.0277,0.0625,0.0625,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.565,0.0163,0.0501,0.0501,0,0,0,0,0,0,0,1
1,0.564,0.0172,0.0505,0.0505,0,0,0,0,0,0,0.102,1
1,0.563,0.0208,0.0606,0.0606,0,0,0,0,0,0,0.301,1
0.978,0.568,0.0311,0.125,0.125,0,0,0,0,0,0,0.376,1
